,track_id,id,name,followers,genres,popularity,extract_date
5083,0yHW5bqjYuHYppJr4V59lc,0O6nRPrw4sAbf4bgukqNNa,Azulina,613,[],17,2023-03-29
5084,1AVfqtcAyTCKQNp36mdSk9,2tn2eGCJFEG139hn8b1UIj,Oliver Leonardo,50,[],28,2023-03-29
5085,1OAdZsRqOykleScTTfgZmo,0A4KdVpy2emvZSTw7qBJzv,Tethys,44,[],32,2023-03-29
5086,1T9hAVbKyqa4v307IXK1My,0FbvvGVjcfuHRa6BywhbHn,Chris Cross,260,[],38,2023-03-29
5087,1T9hAVbKyqa4v307IXK1My,5OEJiMPYAGd8sgyvA89ygr,Lichtboje,201,['lo-fi jazzhop'],43,2023-03-29
5089,1TOJ1T3qXhFQ5DDxU0TkNP,1XGcG27KZwolBSLtg3wg6v,Baskito,278,[],15,2023-03-29
5090,1TbBWoY5ztVqoNcpdCiuE6,0UUiNe399XY6xl116DbUOn,Soular Child,214,[],27,2023-03-29
5091,1TbBWoY5ztVqoNcpdCiuE6,5wERxGUf4rAPnGdfLDrewa,Kazuma Okabayashi,1063,['drone ambient'],36,2023-03-29
5092,1TbBWoY5ztVqoNcpdCiuE6,5eMAlyu2Se9eG19S7fg4y6,Tsunami Sounds,828,[],32,2023-03-29
5093,1b8U66FM9AsyPEc3fX7sai,0T9rN6QQTpCjTgS0lnxjp4,Variantations,31,[],13,2023-03-29
5094,1fRbfvESFZvhmCyxHLibqJ,7bsFDdgLDm7RwRNPQhbq5q,Poof Tricks,38,[],27,2023-03-29
5095,1kirrr7NRQrqAa9sxdaXiQ,7MWuLeRKJ1WCx4GQRzT3Hy,Jonathan Kreisberg,21435,"['contemporary jazz', 'jazz guitar']",29,2023-03-29
5096,1kirrr7NRQrqAa9sxdaXiQ,3bklSQEy3caQzQT5GQ5Nhp,Gary Versace,514,[],17,2023-03-29
5097,1kirrr7NRQrqAa9sxdaXiQ,7HSQeZZSI9YNyVe2emSM9k,Matt Penman,1141,"['jazz double bass', 'nz jazz']",22,2023-03-29
5098,1kirrr7NRQrqAa9sxdaXiQ,2BrGFbXBIGLSy4lRO8Pf6w,Mark Ferber,108,[],18,2023-03-29
5099,1ofyQ1VPcmkHT6cWWCjBOD,24nHfuSOSpm2tWlyRjKDNd,Nats Kent Feelings,1029,[],23,2023-03-29
5100,1pJL6fy94WpSjGRpGiO2g4,7Dqkr5jq8RjsIUP5hlnwcX,Lex (de Kalhex),1151,"['chillhop', 'jazz boom bap']",32,2023-03-29
5101,1s5GHyLmpYuqLm1uQVoXkw,00hdgbWnNqR00WnuChfLf2,Phil Tyler,605,['jazz boom bap'],32,2023-03-29
5102,1sz5nK8klruuA3wyUilEKB,7IH9NOjltyAfO5HsuAt9W3,Antonio Garcia Isaac,1780,"['bolero mexicano', 'guitarra mexicana']",48,2023-03-29
5103,23QUBd5ZfFw0fI3UepHHx1,2Nrvi6wKKZ0iAaxaBPDBzj,Capitol K,2384,"['deep idm', 'drill and bass', 'experimental electronic', 'folktronica']",14,2023-03-29
5104,28nvmtm4Bzo7hrg3oxo9aZ,1gYlugboAAJJz7RfLquAHr,Leo Franciozi,2079,"['focus beats', 'lo-fi brasileiro']",37,2023-03-29
5105,2HzBmH6HJMeHTWXAFcfm6T,10z5adFMMTwTKn9unto6QB,trog'low,1619,['ambeat'],29,2023-03-29
5107,2JLRGemkwI4nHcwWMpBWdr,2nWU6AHzibFay6s15UoWXl,Eyal Lovett,543,[],14,2023-03-29
5108,2RFxmGfjXU2IFfX6gP62o8,5UvF2ZchjgelXllCgQiLUU,Hille Perl,4925,"['classical performance', 'viola da gamba']",30,2023-03-29
5109,2TOnQ7Sezw8tfHFQMUCjBL,46uINlifg8d4d1sNVe3AoE,Shy Layers,3268,['experimental electronic'],15,2023-03-29
5110,2WYl308FkljMbjrI24v3fm,3Zbr6wvGLnivTIpJ05DGFY,Ghost Beats,1416,[],34,2023-03-29
5113,2ppbxxVVyS1XKmNo1NV5qH,4RncsrNJ1GDGsFBIxI76L6,Jimmy Giuffre,8684,"['avant-garde jazz', 'bebop', 'cool jazz', 'free improvisation', 'free jazz', 'jazz clarinet', 'jazz saxophone']",37,2023-03-29
5117,3CIuL3T0PrjzfZ8ZqSmujh,46VnhKgQTmPBKdJBTuk0D1,Cucina Povera,7407,"['experimental ambient', 'finnish experimental', 'fluxwork', 'new isolationism', 'scottish electronic', 'scottish indie', 'spectra']",23,2023-03-29
5118,3I6IMWZJ9FkTcUCKBrzlkh,0V7s0eS6etON5MepcZeHgp,Brin,1249,['experimental percussion'],15,2023-03-29
5119,3Ie4uk9C62GHK3ysmXffS5,7FaPxwleV4FLc7PRiyUYmS,Lance Takamiya,948,['slack-key guitar'],39,2023-03-29
5120,3Kersuib3CNo2CzQZg52M3,28OasCag6MpcSYdG8blWHA,Ed Bickert,5381,['jazz guitar'],19,2023-03-29
5121,3Kersuib3CNo2CzQZg52M3,1l2y80b850BRWQ3Y6YhLaX,Don Thompson,665,['jazz double bass'],30,2023-03-29
5122,3RlKU8y6NXxhPN9JmKraDA,02ZCVD3nqfqNId8lvpvCBb,BOP,15872,"['drum and bass', 'drumfunk', 'liquid funk', 'minimal dnb', 'russian dnb']",40,2023-03-29
5123,3VQIAOQRwGwFvBaR7E36O1,0B3KPEKVLbLSOmCK0aTMMi,_tag,1332,['lo-fi beats'],44,2023-03-29
5124,3ZNoKpRGsNc2xK7yPbg5aI,5KlOanD5FKL6qWZ8auNVKQ,Auscultation,6196,['lo-fi house'],18,2023-03-29
5125,3pcXZi83bswd1bDCDjCr5G,0Ams3Y9kvFZ7zJ0iPkIhfG,Elum Vance,69,['chill guitar'],17,2023-03-29
5126,3qHxHvt1cQ6SrrK76Ty0Gy,7lw3xexSn1fipl8UlSXtpX,Mr. Donsai,1535,[],44,2023-03-29
5129,42gzCgGFiRmoDvzhVQvEOI,6ospPIOrQaXpxQD5dsKAAL,J. J. Zapata,49,[],13,2023-03-29
5130,44KP0bQinrqbNJ7EXLzlc3,3CTzPTSPOiYoNMDaJEFMWX,Espen Holmén,191,['calming instrumental'],21,2023-03-29
5131,48eB4f7ZEs26kBOQhHOYMK,4Zk6vI5es7sxKodTuj2VZ7,Irene Weiss,244,[],13,2023-03-29
5132,48ieq4orqgVGclzC5dEMy3,7qdsk0UXx2jCX7jbp6rxeq,The Black Dog,40118,"['ambient', 'ambient techno', 'deep idm', 'drill and bass', 'dub techno', 'electro', 'electronica', 'float house', 'intelligent dance music', 'microhouse', 'minimal techno', 'techno']",35,2023-03-29
5133,4I8dDC6DB0eX3V1Vv1sas0,65WDtkqOA5lEP80hteYew6,prodjvstine,116,[],13,2023-03-29
5136,4N4mZfdElgywkFTxIpxuJ1,7JJMRNaFGLhYUIC59g4xGL,Gerson Lizama,1423,[],37,2023-03-29
5137,4cowhth7bG7PZRuYnlGhSH,6aXm62k9vCjNBALspldTxL,Pastblink,18,[],16,2023-03-29
5138,4nMd04AlsjakO4ADMaOx1c,3yCjxalqkRVkydpb2GN1GX,Little Sonny,1570,['harmonica blues'],17,2023-03-29
5139,4omSC1rruHivDrNEM2ugWk,0fYeCYtwaOrxHt0Wwkbb1t,Captain XY,3,[],12,2023-03-29
5141,4zOROJs3orKU3RKrGMHSlF,0CdPrYbzWcdfC54xRFo28k,Sarent,12265,[],37,2023-03-29
5142,4zV9LoMlAnPeHS1kvKJ2ea,3VBpsrUi2vV7Uj87ONHu7Z,Screamin' Jay Hawkins,95956,"['blues', 'traditional blues']",40,2023-03-29
5143,53VTzwDAl6PD9T1hs4rFHH,6RARgJaBjOg2joVzBoL0M3,Dawmata,791,"['focus beats', 'lo-fi brasileiro']",26,2023-03-29
5144,5FAI58CsAJSZm5WityWEfN,2SP58Wk0YjobckhSvIMJo3,Catchaser,11,[],13,2023-03-29
5145,5LZvWXagCJaMSTfJW9lOxR,1MKTpWgmy1GOLELKgYsSBz,Jk Beatbook,824,['christian lo-fi'],42,2023-03-29
5146,5VRDZxFLIIjGTH2Q33Aq14,5ZNvJC7YIhztLqxS58c1or,Lenny Breau,11464,['jazz guitar'],30,2023-03-29
5147,5VRDZxFLIIjGTH2Q33Aq14,4dZrt8Ong5t7YYpvbfp0RU,Chet Atkins,88455,['nashville sound'],47,2023-03-29
5148,5VVHPMx47waVZE7rNutKd4,22rBJY8j8xwmBm0Iml3Cgt,Ryohei Shimoyama,1832,['japanese guitar'],35,2023-03-29
5150,5istmkXN6fiucHQtaF1xV4,3D7Q3FCSjGuFl5UNN3X4Ow,Blue and White,27,[],13,2023-03-29
5151,5itVHY5qJliSdZ7h9wWZVj,2RTHRVmtTiMDjDCZIOO9wq,sftspkn,2739,['focus beats'],50,2023-03-29
5153,5jQFcU3fVqdpK6OmEQMTkU,6asVCY3psUdoSCrdGB4vON,Antonio D'Alessandro,194,[],24,2023-03-29
5154,5lpR2l6AecBAOrWiiAuuZh,3WEutW4SLc7V9PiKTDM7bD,Bobby Dreamz BIG,1647,['lo-fi jazzhop'],43,2023-03-29
5155,5qCI3Og846X6a68PZGjxLY,36JWIw87ka7WsPRMBLGB3F,Draw Beats,2111,[],27,2023-03-29
5157,4RgDgaohkG08f630ZT9QKc,6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,610979,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",72,2023-03-27
5158,4RgDgaohkG08f630ZT9QKc,5uEeqYFuIChoWKy34jp8xE,Brando,21716,"['covertronica', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",69,2023-03-27
5159,4RgDgaohkG08f630ZT9QKc,5vQfv3s2Z2SRdPZKr82ABw,Dzeko,61811,"['canadian electronic', 'electro house', 'pop edm']",61,2023-03-27
5160,7yOze3trRklt4gGPGyjVwN,7DMSw5KOzlQ7xdub0vrcVF,Dove Shack,35194,"['g funk', 'west coast rap']",40,2023-03-27
5161,30N6mzmZPQ0fUGW59krTc0,6KyUat70qaniuiZq63HzFZ,Pink Martini,364878,"['lounge', 'vocal jazz']",60,2023-03-27
5162,30N6mzmZPQ0fUGW59krTc0,3eBVmYkS103Lfh4IPH0H9A,China Forbes,2872,[],52,2023-03-27
5164,6goUTcMn0V30hWtKFIj6Kh,1dfeR4HaWDbWqFHLkxsg1d,Queen,45867007,"['classic rock', 'glam rock', 'rock']",86,2023-03-27
5165,6tPiCU4LFsXUQPRIykOAnl,2ApaG60P4r0yhBoDCGD8YG,Elliott Smith,901168,"['alternative rock', 'indie rock', 'melancholia', 'pop rock', 'rock', 'singer-songwriter']",66,2023-03-27
5167,3kim6v8wY7HLPaNmw99SxD,001aJOc7CSQVo3XzoLG4DK,One Way,173116,"['classic soul', 'disco', 'electro', 'funk', 'post-disco', 'quiet storm', 'soul', 'souldies', 'urban contemporary']",46,2023-03-27
5168,4MrXuZ2T6CMD0V5VURGBwx,1csBgT42N4pPPs1HJhxXIK,Thomas Newman,218026,"['orchestral soundtrack', 'soundtrack']",65,2023-03-27
5169,1m66iYSRv0qEQBo0RqyPaw,6roDXEmZ6AARdOUv6x5U2v,Felix Cartal,95566,"['canadian electronic', 'edm', 'electro house', 'electropop', 'indie poptimism', 'pop dance', 'pop edm', 'tropical house']",57,2023-03-27
5175,6PUabSMXmPnZna361Wwmf7,74oJ4qxwOZvX6oSsu1DGnw,Cream,2123320,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']",65,2023-03-27
5176,6PViGgcsQhLPSkMxgoRWLl,7vWlb4pM85jCHvV771qZZW,Tony! Toni! Toné!,937340,"['contemporary r&b', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",56,2023-03-27
5177,0bozYJjedwJwsvg7WWrWnX,5gOJTI4TusSENizxhcG7jB,David Bisbal,4330805,"['latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']",72,2023-03-27
5178,33riuTg9aVoiRhHTqm2Qq8,4kLvhMAuCloLxoP1aVM7Lr,Michael Giacchino,294515,"['orchestral soundtrack', 'soundtrack']",67,2023-03-27
5180,0Sqo0vvIRcIQBD1XuTrH69,40xbWSB4JPdOkRyuTDy1oP,Nicole Scherzinger,2300742,"['dance pop', 'electropop', 'post-teen pop']",65,2023-03-27
5181,3huV7eiNpaQlCB3LbZi9bB,1GLtl8uqKmnyCWxHmw9tL4,The Kooks,2397793,"['brighton indie', 'modern rock', 'rock']",69,2023-03-27
5182,5EAgXGJ8Kw5QAfhQkZXYqT,7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,6033375,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']",77,2023-03-27
5183,2cAYjs1WvosMFadzTDmmzD,1VJ0briNOlXRtJUAzoUJdt,FISHER,729901,"['australian house', 'edm']",70,2023-03-27
5184,2cAYjs1WvosMFadzTDmmzD,4Siyzg8kWayQfPQsPSl6JI,Shermanology,34377,"['dutch house', 'house']",57,2023-03-27
5185,720C8mWrqRdh1zYBGqLj9p,1Qp56T7n950O3EGMsSl81D,Ghost,2292635,"['hard rock', 'metal']",77,2023-03-27
5186,720C8mWrqRdh1zYBGqLj9p,6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,4309130,"['album rock', 'hard rock', 'nwobhm', 'rock']",72,2023-03-27
5187,720C8mWrqRdh1zYBGqLj9p,5Nbg0g30EwMpYD6jQ2xcfX,Joe Elliott,1666,[],50,2023-03-27
5188,7vrLphPq4yjaX7jiDdd2Nc,2Pfv2w8a20xzC7Dr7QXRqM,Mudvayne,1656564,"['alternative metal', 'groove metal', 'industrial metal', 'nu metal', 'rap metal', 'rap rock']",62,2023-03-27
5189,1leXuBiWQMgbvOIIedqbLB,4gwpcMTbLWtBUlOijbVpuu,Capital Cities,840510,"['metropopolis', 'modern rock']",68,2023-03-27
5190,2ST4u9GusI2ddDfuMvXA5l,4pqY01dGuzojomnVCXYbXC,MERYLL,1490,[],53,2023-03-27
5191,0ZNYGrmcehorhh9JOeg5Iv,6xrCU6zdcSTsG2hLrojpmI,José González,1058837,"['gothenburg indie', 'indie folk', 'neo mellow', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']",66,2023-03-27
5192,5FKnuwsKf7YFpmhA5Wnl0q,2txHhyCwHjUEpJjWrEyqyX,Tom Odell,2981424,"['chill pop', 'pop']",80,2023-03-27
5193,6qc34bnVOyqGDPni8H5W0U,3qbnxnvUqR14MJ9g8QwZJK,Lonestar,1332732,"['contemporary country', 'country', 'country road']",61,2023-03-27
5194,1A5V1sxyCLpKJezp75tUXn,1TqQi97nqeiuOJrIFv5Sw0,Semisonic,407748,"['neo mellow', 'pop rock']",59,2023-03-27
5197,5D2mYZuzcgjpchVY1pmTPh,5YBSzuCs7WaFKNr7Bky0Uf,Olivia,24379,['hip pop'],66,2023-03-27
5198,76hfruVvmfQbw0eYn1nmeC,6T5tfhQCknKG4UnH90qGnz,DNCE,4438823,"['dance pop', 'edm', 'pop', 'post-teen pop']",71,2023-03-27
5199,0CdgeovgwEjDFI2rHrBkZn,6j0sVXUMU7BEZZ5cfEwjkq,The Black Ghosts,24192,"['alternative dance', 'dance-punk', 'new rave']",43,2023-03-27
5200,1GVTAHdipYZ8fBgYMqzgPj,23efnGCt8KSLQa2Yv59A4C,Peter Luedemann,189,[],7,2023-03-27
5201,1GVTAHdipYZ8fBgYMqzgPj,24GWBtlxKmo7NxPSP1sqL6,Pit Troja,25,[],6,2023-03-27
5202,5nNLdUPVy9J0fYdlS6al2i,16vIA3JDwbJiQugWKimd2o,Billy Boy Arnold,13773,"['blues', 'boogie-woogie', 'electric blues', 'harmonica blues', 'modern blues', 'traditional blues']",29,2023-03-27
5204,41vK9IIZ2ixtyiYwiWLkuW,02B3Os1lCLuWR6klPJiQpW,Nicola Benedetti,28376,"['classical performance', 'violin']",49,2023-03-27
5206,41vK9IIZ2ixtyiYwiWLkuW,5eSXFv3Ll2MEHf0eSAYJGu,James MacMillan,5187,"['british contemporary classical', 'contemporary classical']",27,2023-03-27
5207,2jUJ9QJHAIPmttR92dB0K8,09zTbBto6vE4LzVjQluIz2,Relaxing Piano Crew,10449,['pianissimo'],55,2023-03-27
5208,6iRURJLwZ955oKZflqydbs,4lA30wTihw90nvQdV78pjm,Eximo Blue,3963,['bgm'],60,2023-03-27
5209,5tvGOprPpkYNFndGjY5nkV,3fyr5uksidSlLzsUjRIz5A,Karl Böhm,10427,"['classical performance', 'orchestral performance']",54,2023-03-27
5210,62uM5acWFIAicP3QlsIGQ0,5WzOiybWm06XimLccSeGS8,Cuff the Duke,6669,"['canadian indie', 'canadian singer-songwriter', 'ontario indie']",27,2023-03-27
5211,1dQ6fXJvfnqMWeZBXHquGI,7sBtBCNVRujQhaHDODkfTN,MIYAVI,281264,['visual kei'],56,2023-03-27
5212,6MJh7i7sDHNcjXoW0XWP1s,3pJuDuFyP5uxCHDpXPczf4,Pinkshinyultrablast,42777,"['dream pop', 'dreamgaze', 'dreamo', 'indie shoegaze', 'nu gaze', 'russian shoegaze', 'shoegaze']",39,2023-03-27
5213,419brxWLQEDoUQJTXuu7AK,5ot3LQs7sscKD69efOq37C,Fall Therapy,675,[],16,2023-03-27
5214,1cENnHoIyYcBm5ubz3h1q9,3Xp3DA50zRP4TYOtNR7k1T,Soft Lipa,128126,"['chinese indie', 'mandopop', 'taiwan hip hop', 'taiwan pop', 'taiwan singer-songwriter']",48,2023-03-27
5215,3f3gQkdhDWcGONyWGyjana,1DgmdsnwOexqTH8ohPCFAU,Volumes,165585,"['djent', 'melodic metalcore', 'metalcore', 'progressive metalcore']",49,2023-03-27
5216,3f3gQkdhDWcGONyWGyjana,2JvkRVVvySroPAtnf3sEW3,Fronzilla,12492,[],36,2023-03-27
5217,4QdQM3OufepusXfhtPL26z,1A0QR12gcj2L5hYh1WWDeh,Jimmy McGriff,30610,"['funk', 'hammond organ', 'jazz funk', 'jazz organ', 'soul jazz']",33,2023-03-27
5218,4QdQM3OufepusXfhtPL26z,6XYy5PbBFvsABSY2ZS6R8u,Junior Parker,6730,"['memphis blues', 'soul blues']",31,2023-03-27
5219,1LVNaMECODd1N411U1ELZl,2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,1881246,"['acoustic pop', 'hollywood', 'lilith', 'neo mellow', 'pop', 'pop rock']",68,2023-03-27
5220,4KXAulHeLjKCVoHrCAMdto,4qBgvVog0wzW75IQ48mU7v,KYLE,1030037,"['pop', 'pop rap', 'rap', 'viral rap']",66,2023-03-27
5221,4gv3pPWMrAPFfUbsIn1R8M,6oZbiWRHBTHhp9lfILtfGc,City Of London Sinfonia;Andrew Watkinson,130,[],33,2023-03-27
5222,0lg4n2lF1zOILJY9gyts8b,4IVGDZOvqtiXxQpAHbNRmI,Frances Yip,15981,"['c-pop', 'classic cantopop', 'vintage chinese pop']",36,2023-03-27
5223,0lg4n2lF1zOILJY9gyts8b,01u5ks2wdVT68l1dIBSoEG,Johnny Ip,17441,"['c-pop', 'classic cantopop', 'vintage chinese pop']",35,2023-03-27
5224,32Z3miiD5SZgaIkaGEWStf,5c3GLXai8YOMid29ZEuR9y,Nick Drake,702853,"['art rock', 'british folk', 'classic rock', 'folk', 'folk rock', 'melancholia', 'rock', 'singer-songwriter']",64,2023-03-27
5225,2VpeEJCZg50mu8WOyPiELV,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,4226782,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",76,2023-03-27
5226,7drMNe3YvNs3KhHIHc6KBk,3JulrApLVT81sb2HkfwMks,John Martyn,140189,"['british folk', 'folk', 'folk rock', 'psychedelic folk', 'roots rock', 'singer-songwriter']",54,2023-03-27
5227,00AVBnaQz7yRv8NTpNlCVU,1AdKbbV5v6ifuJertEjNeK,Albin Lee Meldau,102357,"['swedish pop', 'swedish singer-songwriter']",61,2023-03-27
5228,6XXkDYoN7dgRUtZQ5Gtk5n,2BpAc5eK7Rz5GAwSp9UYXa,The Tallest Man On Earth,629204,"['indie folk', 'stomp and holler', 'swedish americana', 'swedish singer-songwriter']",56,2023-03-27
5229,2UtXxz9XGRn7qvZ275H7aJ,5NGO30tJxFlKixkPSgXcFE,The Police,5385581,"['album rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock']",77,2023-03-27
5230,6jaj4k0LwFLy1q54TXZZpZ,2VX0o9LDIVmKIgpnwdJpOJ,Erick Sermon,205859,"['alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap', 'turntablism']",52,2023-03-27
5231,7o3aoh8XuZ6lvn8jQvw6So,6i392l38cR3uBPF0DbNs7S,Quality Control,1175753,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']",68,2023-03-27
5232,7o3aoh8XuZ6lvn8jQvw6So,1MHslxKWxauC559dXYEX1C,DJ Durel,5889,[],34,2023-03-27
5233,2g1Dmw32Vmnnj9yy0GLj3m,1Vyppo6e0BeS9y2MDF2h4g,James Bartholomew,22194,"['acoustic guitar cover', 'classify']",37,2023-03-27
5234,51RwOAAnZ6GN2Xy0txke90,7Keg17I3RPg89YLVeWtdLb,Guido Schiefen,146,[],22,2023-03-27
5235,51RwOAAnZ6GN2Xy0txke90,3edVJKQ4WiZSu3FVEkA9qz,Alfredo Perl,439,['latin american classical piano'],22,2023-03-27
5238,3KdYkzww6dbqQ37bNQSODD,5schNIzWdI9gJ1QRK8SBnc,Ben Howard,1974664,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'stomp and holler']",67,2023-03-27
5239,4ioA4o5gn5YzBcXYflcPHt,0jNDKefhfSbLR9sFvcPLHo,San Holo,677892,"['edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'tropical house', 'vapor twitch']",59,2023-03-27
5240,2cbLkWOlNWvkkv4FnIKEbq,7yk35uHNQclPXFGFoTU44w,The Pharcyde,642063,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap']",61,2023-03-27
5241,0Y7kbZ3s7AYKGc0N8BJngA,6EFV3PmaXblKwNbvpkGv9l,Varials,77963,"['metallic hardcore', 'pennsylvania hardcore', 'progressive deathcore']",49,2023-03-27
5242,58RTRxdJg6JHyq83zUhgAN,3ycxRkcZ67ALN3GQJ57Vig,Masego,1133838,[],72,2023-03-27
5243,0Ah1nUp7WQOMCPbQIGf9od,0C4L4Wip7dcoY9jYr5gn6G,Donatella Montinaro,86,[],30,2023-03-27
5244,0Ah1nUp7WQOMCPbQIGf9od,0HlyGInx05IRKHKDRVVaTY,Danilo Tarso,75,[],30,2023-03-27
5245,7yHRmaBkHKXKJmS1xMzicZ,3gqv1kgivAc92KnUm4elKv,Teddybears,60410,"['electronic rock', 'swedish electropop']",49,2023-03-27
5247,1LR6dmXvaKluTM4q3CElzN,1UA7iIS5ui7PypnfhzJjJU,Jan Cyrka,6033,"['instrumental rock', 'neo classical metal', 'shred']",40,2023-03-27
5248,1LR6dmXvaKluTM4q3CElzN,6spqPpkPxVBtTSn2LOKnvz,James Graydon,228,[],32,2023-03-27
5249,1LR6dmXvaKluTM4q3CElzN,1qgI5ZUZuPXqVDylA1vt4j,Alex Hutchings,3935,[],30,2023-03-27
5251,5YbJw4lz5qmYCQgmykL9YF,07XSN3sPlIlB2L2XNcTwJw,KISS,8313813,"['album rock', 'glam rock', 'hard rock', 'metal', 'rock']",74,2023-03-27
5252,62F0yfVTEnjOBWKiXEEELZ,0bYiRfjvg9c9wt6fuxoUVc,Analog Sol,2626,[],29,2023-03-27
5253,3oRRbrNXNLU21IYIcL0Ivb,4dB51YWbPAWssQkEe9DiUc,Nathan Francis,237,[],26,2023-03-27
5254,5iaQ1IFlpKoy0jvyu8ZYBS,5zuqnTZOeJzI0N0yQ7XA7I,Ruston Kelly,50055,['new americana'],52,2023-03-27
5255,0czmdiVnPvtL3tAaKsaPSz,7Ko3m6zrJJ8yokj3KLJa7I,Amir Katz,332,['israeli classical piano'],29,2023-03-27
5256,4It1IKc6rUfiu2xOXdQ0iI,3XBxSfCwYIMBzWmJL7ZJ4U,Jason Walker,99530,"['neo mellow', 'viral pop']",52,2023-03-27
5257,50CyJ5uAFd64BkJtLOlEqz,7iHXhGerkdpvUAIb67GCSj,Diana Panton,16549,"['audiophile vocal', 'contemporary vocal jazz']",39,2023-03-27
5259,1nX8a8tlmhQXz4koqOYf8Z,4QwB1zntRnSrgqcqqnDwAX,Czech National Symphony Orchestra,2327,['symfonicky orchestr'],49,2023-03-27
5261,3W8kkKICWGoH413PLYUcGh,6Xq9CIMYWK4RCrMVtfEOM0,Grayscale,80468,"['anthem emo', 'pop punk']",49,2023-03-27
5262,0M7tdKXvtrEk26j8nXFtvC,67ea9eGLXYMsO2eYQRui3w,The Who,4951594,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock']",70,2023-03-27
5264,6RnKm1xSMDnPtzWx8K9T8a,6HX8AbXUFaYRtlqKb4CCo0,Mac Davis,66337,"['bubblegum pop', 'country rock', 'soft rock']",41,2023-03-27
5267,3Rtlsb4YUeAz1733sFt8eJ,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,6455396,"['modern folk rock', 'stomp and holler', 'uk americana']",74,2023-03-27
5268,3UY4s7F4Ard3T6vm7xcJxQ,60NNvDqsif0u40CXMV6jDQ,Ryan Beatty,130012,"['bedroom soul', 'indie pop']",51,2023-03-27
5269,6cTvR35cvugp2SLSPsnzy0,2jw4wgixxa20jls9N3Bdpq,Havok,149886,"['death metal', 'denver metal', 'metal', 'new wave of thrash metal', 'thrash metal']",44,2023-03-27
5270,7BbAqle8lyB3S56Q9MPTZB,4ug92W02N1YsgX0t5wuXSl,The Deep Dark Woods,26706,"['canadian americana', 'indie folk', 'new americana', 'saskatchewan indie', 'stomp and holler']",39,2023-03-27
5271,1HdovCicIl6icinsOlrpqz,31jvzuB4ikftPQZJwrYfCF,Enter Shikari,413452,"['modern rock', 'nintendocore', 'trancecore', 'uk metalcore', 'uk post-hardcore']",60,2023-03-27
5272,1HdovCicIl6icinsOlrpqz,3FobDbMc9jNxkZ8GCc685W,Cody Frost,11492,[],41,2023-03-27
5273,2NjqrHNV2jedO8CKw3ABgZ,7jEEE187pVG6InOxn03oA5,Benjamin Ingrosso,167770,['swedish pop'],65,2023-03-27
5274,7oGFLiay0XopGrUiYbZKHC,165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,5050725,"['alternative metal', 'funk metal', 'nu metal', 'rap metal']",76,2023-03-27
5275,3EC4B8QG0trMZFHBbiDKVN,48zUWAXpgEXfpttz23pCNQ,Oceans Ate Alaska,164557,"['melodic metalcore', 'metalcore', 'post-screamo', 'progressive metalcore', 'uk metalcore']",49,2023-03-27
5276,721tATaNQPPGSuC3dYEI3h,7ITd48RbLVpUfheE7B86o2,The Decemberists,581038,"['alternative rock', 'anti-folk', 'baroque pop', 'canadian indie', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'modern folk rock', 'modern rock', 'pop rock', 'stomp and holler']",55,2023-03-27
5277,35aNHKBZWXXbL9KQK7O5Nk,4XaUmUGjidSklcDHxv3XWf,MS MR,266790,"['indietronica', 'metropopolis', 'shimmer pop', 'shiver pop']",45,2023-03-27
5278,03b1NUHnoavfpLLKcEMfIb,4yBK75WVCQXej1p04GWqxH,Jeezy,2307133,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,2023-03-27
