customer_id,verified_purchase
31581262,1
31582293,1
31582728,0
31583537,1
31583637,1
31583815,1
31584045,1
31584148,0
31584476,1
315851,1
31586713,0
31589044,1
31589097,1
31590710,1
31591580,1
31593020,1
3159313,1
31593566,1
31593946,0
31595975,1
31596536,1
31597830,1
31598685,1
31600376,1
31600933,1
31601069,1
31601670,1
31601873,1
31602147,1
31602573,1
31603417,1
31605375,2
31605468,1
31605500,1
31606077,1
31607881,1
31608277,1
31609761,0
31611225,0
31612285,1
31613290,2
31614677,0
31615913,0
31618375,1
3161998,1
3162017,1
31620957,0
31620980,0
31621344,1
31623094,1
31623379,1
31624165,0
31624526,1
31625256,1
31626459,1
31629241,1
31629566,0
31629829,1
31632886,1
31633298,0
31633616,0
31634801,1
31635528,1
31635585,1
31636149,1
31638245,1
31638424,1
31640535,1
31641447,0
31641513,1
31641606,1
31642694,0
31643054,0
31645062,0
31645539,1
31646800,1
31647805,1
31648178,1
31650267,1
31650561,1
31650709,1
31652321,0
31652603,1
31655345,1
31655640,0
31656530,1
31657422,1
31658424,0
31659562,0
31659815,0
31660243,1
31660567,0
31660724,1
31661312,0
31661598,1
3166269,1
31663765,1
31664086,1
31664388,0
3166472,0
31665356,1
31666315,0
31667114,1
31667563,1
31667920,1
31668665,1
31670940,0
31671464,0
31672390,1
31672877,1
31673640,1
31674464,1
31675534,1
31675945,1
31675984,1
31676006,1
31677776,1
31679212,1
31679525,1
31680787,1
31681580,1
31681642,0
31681691,1
31682336,1
31682699,1
31683635,1
3168382,0
31683852,0
31684587,1
31684631,1
31684963,0
31685190,1
31686795,1
31687225,1
31687584,1
31689770,1
31691278,1
31691457,0
31692007,1
31692188,0
31692383,1
31693084,1
31693327,1
31693673,0
31695390,1
3169633,1
3169668,0
31697953,0
31698024,1
31700477,0
31700864,0
31701033,1
31701860,0
31702057,1
31702907,1
31703570,1
31703692,1
31703708,1
3170408,1
31704348,1
31704738,0
31704962,1
31705234,0
31705740,1
31706098,1
31706518,1
31707041,0
31707209,1
31707418,1
31707448,1
31708668,1
31708769,1
31709336,0
31709643,1
31709845,1
31709884,0
31710051,1
3171014,0
31710174,1
31712510,0
31712744,0
31713911,0
31715762,1
31716075,1
31716426,1
31716462,1
31717215,1
31717243,1
3171738,1
31717783,1
31717990,1
31720074,0
31720374,1
31720869,1
31722389,0
31722499,1
31723444,0
31723938,2
31725637,1
31725848,0
31727030,1
31727738,0
3172972,1
31729985,1
31730581,1
31732203,1
31732331,1
31733522,0
31734443,1
31735068,0
31735377,0
31735451,1
31736874,0
31737009,1
31737762,1
31737983,1
31738611,1
31740188,1
31740338,0
31741332,1
3174183,1
31741989,1
31743925,0
31744192,1
31744280,1
31744704,1
31745387,1
31746122,1
31746777,1
31747180,1
31748836,0
31751961,1
317521,0
31753045,1
31753843,0
31754235,1
31755594,1
31756237,1
31757521,1
31757907,1
31759707,0
31759903,1
31760135,1
31761919,1
31762374,1
31763973,1
31764602,1
31764619,1
31765084,1
31765877,1
31765967,1
31766915,1
31767214,1
31767489,0
3177008,1
31770842,1
31771793,1
31772312,1
31772788,1
31772985,1
31773011,0
3177340,1
31774013,1
31775405,1
31776855,1
31777185,1
31777542,0
31777545,1
31778595,1
31778706,1
31779129,1
31779659,1
31780608,1
31781812,1
31782304,0
31782325,1
31782465,0
31782561,1
31782811,0
31783011,1
31783046,1
31784064,1
31784190,2
3178548,1
31785600,1
31788116,1
31789965,1
31791268,0
31791614,1
31794953,1
31795532,1
31795586,1
31796801,1
31797606,1
31797753,0
31798498,1
31798924,1
31799790,1
31799816,1
31801151,1
31802712,1
31803786,1
31803788,0
31803790,1
31804612,0
318052,0
31805676,1
31805885,0
3180674,1
3180681,1
31808146,1
31808643,1
31808779,1
31809916,1
31810198,1
31810677,1
31810993,0
31811654,1
31813152,1
31813232,1
31813485,1
31813535,1
31814728,1
31817374,0
31817839,1
31817953,0
31819278,0
31819945,1
3182064,1
3182145,1
31821918,1
31822035,1
31822603,2
31822719,1
31823156,1
31825716,1
31826298,1
31828494,1
31828588,1
31829300,0
31830071,1
31832251,2
31832650,1
31833038,0
31833342,0
31833468,1
31834128,1
31834786,1
31835692,1
31836501,0
31836680,1
31836780,0
31836921,0
31837149,2
31838248,1
31840354,1
31840964,1
31841241,0
31841365,1
31842034,1
31842261,1
31843527,0
31843905,1
318450,1
31846147,0
31848319,1
31849259,1
31850136,1
31850167,1
31852640,1
31854372,0
31854974,1
31854976,1
31855581,0
31855741,0
31855751,0
31855820,1
31856025,1
31856621,0
31857626,1
31859428,1
31859730,0
31859807,1
31860496,1
31860922,1
31861976,1
31862284,1
31862723,1
31864102,1
31864477,1
31865254,0
31865953,0
31867852,1
31868561,0
31868591,0
31870265,0
31870822,0
31871428,0
31872150,1
31873005,1
3187379,1
31874357,0
31875542,1
31877036,1
3187714,1
31877941,1
318781,0
31879779,1
31880161,1
31881450,1
31882831,1
3188371,1
31884492,1
31886301,1
31887012,1
31888274,1
31888427,1
3188956,1
31893371,1
31893876,0
31895762,1
31896676,1
3189693,0
31897388,1
31898536,0
31898899,1
31900196,0
31900244,0
31900882,1
31902169,1
31902555,1
31902605,1
31903010,1
31903168,0
31903875,1
31904782,1
31905826,1
31906508,1
31906931,1
31907873,1
31908061,0
31908434,1
31910548,1
31911645,1
31912878,0
3191348,1
31914956,1
31915274,1
31916030,1
31916637,1
31917192,1
31918819,0
31919583,0
31919792,1
31921152,1
31922185,0
31922286,1
31923527,1
31923833,1
31923927,1
31924311,0
31924640,1
31925450,1
31925655,1
31926367,1
31928110,1
31928894,1
31929542,1
31930344,1
3193054,1
31930661,1
31931592,1
31931732,1
31933872,1
31934583,0
31935942,1
31936571,1
31937372,1
31937641,1
31938083,1
31938112,1
31938140,1
31938904,1
31940032,1
31940705,1
31941152,0
31942735,0
31942850,1
31942913,1
31942956,1
31943115,1
31944997,1
31946091,1
31946225,0
31947246,0
31948092,1
31948590,1
31948826,0
31949955,1
31950287,1
31950607,1
31950798,1
31952509,1
31953064,2
31956017,0
3195623,1
31956953,0
31956978,0
31957631,1
31958326,1
31958504,1
31958772,1
31959722,1
31960537,0
31960923,0
31961807,0
31962701,1
3196332,1
31963367,0
31964592,1
31965868,0
31967017,1
31968568,1
31968780,1
31969434,1
31969592,1
31969666,2
31970486,1
31970594,1
31970781,1
31971005,1
31972278,1
3197378,1
31974142,0
31974756,0
31975273,1
31976453,0
31976938,1
31977468,1
31978331,1
31979379,1
31980683,0
31981230,0
31981247,0
31981733,1
31983288,1
31983298,1
3198354,1
31986202,0
31986601,1
31987135,1
31987880,1
31988500,1
31988725,1
31991305,1
31992897,1
31993304,1
31993366,0
3199358,1
31993856,0
31994380,1
31994721,1
31995081,1
31996213,0
31998990,1
31999479,0
32001145,1
32002555,1
32002762,1
32003346,0
32004484,1
32004970,1
32005666,1
32006060,0
32007947,1
32008021,1
32008086,0
32008164,1
32009582,1
32009663,1
32011049,1
3201356,1
32013651,1
32016191,1
32017092,1
32017134,2
32017287,0
32019364,1
32019624,1
320202,0
32024178,1
32024456,1
32025466,1
32027068,1
32027282,1
32027616,0
3202865,1
32028677,0
32028854,1
32029086,1
3202917,1
32029210,1
32029862,1
32029997,1
32030328,1
32030339,1
32031307,1
3203158,1
32031996,1
32033067,1
32033778,1
32034903,0
32035149,1
32038204,0
32038724,1
32038767,1
3203967,1
320398,1
32040340,1
32043138,1
32044192,0
3204472,1
32045875,1
32046555,1
32047084,0
32047112,1
32047671,1
32048157,1
32050258,1
32050843,1
32051397,1
32051591,1
32051823,0
32053501,1
32053590,0
32054783,0
32055183,1
32055539,1
3205841,1
32059671,0
32059836,1
32060067,1
32060118,1
32060415,1
32061182,0
32061815,0
32061879,1
32062007,1
32062082,1
32062668,1
32063315,1
320635,0
32064214,1
32064998,1
32065202,1
32066494,1
32066873,1
3206690,1
32067899,1
32068204,1
32069734,1
32070464,1
32070584,1
32070927,1
32071487,1
32071945,0
32072424,0
32074192,1
3207548,1
32076074,1
32076481,1
32076591,1
32076690,1
32076791,1
32076807,1
32077441,0
32077742,1
32078474,1
32078571,1
32078726,1
32079223,1
32081187,0
32081330,1
32082328,1
3208327,1
32084144,1
32084154,1
32084325,0
32085156,1
32086994,1
32087132,1
32087233,1
32087358,1
32088761,1
32089116,1
32090788,1
32091969,1
32092466,0
32092519,1
32093612,0
32095146,1
32095527,0
32097163,0
32097220,1
32099430,0
32099524,1
32100746,0
32102913,1
32103926,1
32104953,1
32104967,1
32105004,1
32105155,1
32105241,1
3210576,1
32105940,1
32106504,1
32106575,1
32106867,1
32106989,0
32108795,1
32110564,1
3211142,1
32111921,1
32112199,1
32112945,1
32113468,1
32113579,1
32113856,0
32114233,1
32114833,1
32115590,1
32116258,1
32118346,1
32118458,1
32119110,1
32119975,1
32121489,1
32122538,1
32123654,1
32123676,0
32124080,1
32124268,0
32126007,1
32127150,1
32127238,1
32127928,1
32128152,1
3213064,1
32132546,1
32132849,1
32135359,0
32136107,1
32137865,1
32139269,1
3213973,1
32141337,1
32141829,0
32142835,1
32144216,0
32145425,1
3214603,1
32146108,1
32146690,0
32149814,1
32150085,1
32150560,0
3215215,1
32152327,0
32152772,1
32153016,0
32153420,2
32153543,1
32155260,0
32155446,0
32156798,1
32162029,1
32162374,1
32162450,1
32162481,1
32162825,1
3216313,1
32163339,0
3216416,0
32164677,1
32165364,0
32165824,1
32165983,0
32166090,1
32167443,1
32168982,0
32169032,1
32169086,1
32172162,0
32172536,0
32172720,1
32173347,0
32173660,1
32174066,1
32174441,1
32176697,0
32177015,1
32177024,1
32177205,0
32178096,1
32179342,0
32180289,1
3218052,1
32182735,1
32183523,1
32186653,0
32187517,3
32188834,1
32188860,1
32189340,0
32189988,1
32189998,1
32190375,1
32191391,0
32191564,1
32192002,0
32192125,1
32192725,1
32192926,1
32193498,0
32193596,0
3219464,0
32194740,1
3219577,1
32195815,1
32196048,1
3219651,1
32196826,1
32197216,0
32197454,1
32197520,1
32198784,1
32199460,0
32199626,1
3220007,0
32200734,1
32203383,0
32204246,1
32204569,0
32204616,1
32205012,1
32206317,1
32207101,1
3220842,0
32209520,0
32209841,2
32210069,0
32210664,1
322110,1
32211958,0
32212068,1
32212120,1
32212648,0
3221282,1
32212928,1
32213243,1
32216042,0
32217513,0
32217928,1
32218275,1
32218323,1
32218349,0
32218656,1
32218842,1
32222514,1
32222875,1
32223769,2
32226222,1
32226377,1
32226917,1
32228084,0
32228459,1
32229223,1
32229999,1
32230152,1
32232378,0
32232487,1
32232716,0
322329,1
32233832,1
32234539,1
32235626,1
32236658,1
32238025,1
32238776,1
32239,1
32239311,1
3224023,1
32241472,0
32243389,1
32244114,1
3224545,1
3224566,1
32247556,1
32249273,1
32249474,1
32250917,1
32252436,1
3225304,0
32253324,0
32253551,1
32254499,1
32255257,1
32255295,1
32255483,1
32255713,1
32258769,1
32260753,1
32262224,1
32262788,1
32266117,1
32266321,1
3226652,1
32266588,0
32267273,0
32267590,1
32268426,1
32268630,1
3226906,1
32269752,1
32270462,1
32271964,1
32274037,2
32274151,1
32274573,1
32277211,1
32277371,1
32278353,2
32278554,0
32279703,1
32280281,0
3228090,0
32281281,1
32281401,1
32282516,1
32282836,1
32283172,1
32284098,1
32285523,0
32285566,1
32286177,1
32286232,1
32286364,1
32286875,0
32286951,1
32287050,1
32287130,1
32287309,1
32290466,1
32290724,0
32292689,1
32294202,1
32294406,0
32294739,0
32295810,0
32296313,0
32297644,1
32298527,1
32299664,1
32300475,0
32301342,1
32302527,1
32303524,1
32303827,1
32304758,1
32306534,1
32306874,1
32307459,1
32307743,1
32308430,1
32309882,1
32310495,0
32311029,1
32311679,1
32311800,0
32311870,1
32312960,1
32314951,0
3231506,1
3231514,1
32317390,1
32317624,1
32317918,1
32318076,1
32319328,1
32319329,1
32319984,0
32320063,1
32320924,1
3232322,1
32323516,1
32324978,1
32328805,0
32329069,0
32329204,1
32330747,1
32331738,0
32332139,1
32332369,1
32333989,1
32335935,1
32336521,0
32336680,0
32339597,1
32342302,1
32342815,0
32343548,1
32344687,1
32344712,1
32345344,1
32345705,1
32346435,1
32346736,1
32347913,1
32347928,1
32348628,1
32349251,1
32350066,1
3235208,1
32352508,0
32352948,3
32353759,1
32353954,1
32354785,1
32355853,1
323567,1
32357428,1
32357431,1
32357488,1
32358444,0
32358657,0
32358803,1
32360051,1
32364733,1
32364822,1
32365422,1
3236573,1
32367569,1
32368282,1
32368893,1
32373077,1
32373960,1
32374669,0
32376046,1
32377022,1
32377336,0
32377865,1
32379714,1
32380503,1
32380794,0
32381436,0
32381477,1
32381753,1
32382051,1
32382775,1
32382865,1
32383982,1
32384267,1
32384388,1
32385788,1
3238580,1
32386853,1
32387646,1
32389669,0
32394470,1
32394720,1
32396682,1
32398192,1
32399006,1
32399423,4
32399761,0
32399851,0
32399971,1
32401359,1
32401585,1
32401654,0
32401765,1
32403097,1
32404979,1
32405529,1
32405569,1
32406691,1
32407295,0
32407385,1
32407390,0
32407420,0
32407460,2
32408179,1
32408303,0
3240910,1
32409315,1
32411162,1
32413814,0
32414461,1
32415209,1
32416108,1
32416353,1
32416781,1
32417896,1
32418674,1
32419029,1
32419633,1
32422702,0
32423125,1
32423573,1
32424364,1
32425820,0
32426105,0
32426509,1
3242987,1
32430147,1
32430225,2
32430231,1
32430600,1
32431052,1
324311,1
32431175,1
32431435,1
32432230,0
32432294,0
32432458,1
32432751,0
32432755,0
32432884,1
3243307,1
32434422,1
32435057,1
32435395,1
32435399,2
32436230,1
32436466,1
32436544,1
32437119,1
32437133,1
32437656,1
32438604,1
32439913,0
32440871,1
32441716,1
32442823,1
32443183,0
3244379,0
32443996,1
32444176,0
32444711,0
32445399,1
32445833,1
32446899,0
32447993,1
32448400,1
32449658,1
32451862,1
32453520,0
32453872,1
32455236,1
32456260,1
32457014,1
32457384,1
32458016,0
32458302,1
32458668,1
32459434,1
32460789,1
32461527,0
32462342,0
32464248,1
32464742,1
32464899,1
32465726,0
32466409,0
32466886,1
32467186,1
32467541,1
32468337,0
32468655,1
32469791,1
32469848,0
32470496,1
32471198,1
32471327,1
32471697,1
32472847,1
32473745,1
3247483,1
32475929,1
32476197,2
32476637,1
3247685,0
32476999,0
32477096,1
32480776,0
32481354,0
32482098,1
32482105,0
32483015,1
32483135,0
32485590,1
32486721,1
3248714,1
32487286,1
32487904,1
32488901,1
32491364,1
32491396,1
32491498,0
32491697,1
32492538,1
32493273,1
32493301,1
32493815,0
32494384,0
32494872,1
32497054,1
32497590,1
32499076,1
32499593,1
32499764,1
325007,1
3250075,1
32501026,0
32501582,0
32501825,1
32501966,1
32503800,0
32504066,1
32504818,1
32505492,1
32506457,1
32506883,1
32507336,0
32509867,1
32509956,1
32510273,0
32510545,1
32511013,1
32511276,1
3251130,1
32512074,0
32512416,0
32513061,0
32513220,0
32513784,0
32513787,1
32513821,0
32515202,0
32516047,1
32516245,1
32518331,1
32519907,1
32519974,1
32520612,0
32522810,1
32525943,1
32527848,0
32528860,1
32529161,0
32529979,1
32530664,1
32532637,1
32534368,1
32534414,0
32534566,0
3253463,1
32537279,1
32537583,0
32538135,0
32538226,1
32538676,1
32539585,1
32539921,1
32540718,1
32541057,1
32541510,1
32542162,1
32542445,0
32542651,1
32543293,1
32543344,1
32544581,0
32547717,1
32548019,1
32548059,1
32548815,1
32549755,0
32549982,1
32549991,1
32550976,0
32551119,0
32553109,1
32553300,0
32553332,1
32553563,1
32553694,1
32554269,1
32554905,0
32555964,0
32556094,1
32556376,0
32556769,0
32557092,0
32557287,1
32557368,1
32558476,1
32558497,0
32558504,1
32558778,0
32558871,1
32559341,1
32559755,1
32560211,1
32561020,1
32562088,1
32563073,1
32564036,1
3256432,1
32564542,1
32565305,1
32565560,1
32567398,1
32567431,1
32568243,1
32569422,1
3256984,1
32570383,0
32571595,1
3257285,1
32573338,1
32573823,1
32575199,1
32576075,0
32577657,0
32579646,0
32579713,1
32580308,1
32581579,1
32581646,1
32582204,1
3258226,1
32582690,0
3258369,1
32584155,0
32585222,1
32585498,1
32587609,0
32588649,0
32589600,1
32591011,0
32591203,1
32591300,1
32594054,1
32594196,0
32595142,2
32595167,0
32595457,0
32597123,0
32597929,1
32599490,1
32601218,1
32602533,0
32602868,0
32603216,1
32605040,1
32605432,0
32605704,1
32605926,1
3260615,1
32606150,2
32606164,0
32607153,0
32607574,0
32609191,1
32609947,1
32611732,1
32613220,1
3261412,0
32614227,0
32614958,1
32615054,1
32617498,1
32618948,1
32620693,1
32621296,1
32621325,1
32621377,1
32621737,1
32622152,1
32623024,0
3262351,1
32624052,1
32624504,1
3262551,0
32627099,1
32628746,1
32628965,1
32629996,0
32630692,1
32630998,1
32634316,1
32634869,0
32635694,0
32636602,1
32636615,1
32636626,1
32637361,0
32637464,1
32637572,1
32638164,1
32638288,0
32638369,0
32639935,1
3264058,0
32640845,1
32640935,1
32641142,1
32641309,0
32641395,0
32643671,1
32643943,0
32644157,1
32645517,1
32646676,1
32647642,1
32648525,1
32649181,1
32649647,1
32651630,1
32651805,1
32652795,1
32653102,0
32654233,0
32656566,1
32658332,1
32658423,1
32658883,1
32659331,1
32659384,1
32659808,0
32660194,1
32660651,1
32661400,0
32661752,0
326634,1
32664635,1
32665489,0
32665823,1
3266595,1
32666383,1
32666838,1
32667355,1
32668379,0
32669053,1
32669250,1
32670113,0
32672480,0
32674006,0
32674940,1
32676211,1
32676780,1
32677092,1
32677262,1
32677988,1
32678952,0
32681144,1
32681949,1
32682626,1
32683097,1
32683905,1
32684123,1
32684356,1
3268461,1
32685176,1
32686144,0
32686578,0
32687277,1
32689088,1
32689806,1
32690257,0
32690718,1
32690991,0
32690992,1
32691163,0
32691279,1
32692244,1
32692739,1
32693477,1
32693886,1
32694097,2
32695260,0
32695322,1
32695844,0
32696207,1
32696962,1
32697546,1
32698479,0
3270111,1
32701494,1
32702233,1
32702357,0
32703503,2
32704381,1
3270497,1
32705634,1
32708156,1
32710812,1
32711128,0
32711393,1
32711599,1
32712648,2
32713945,1
32714056,1
32714268,1
32714375,1
32715753,0
32716625,1
32716833,1
32717578,1
32718429,1
32718723,0
32719127,1
32719287,2
32720396,1
32721842,1
32723580,1
32723962,0
32724201,0
32724639,0
32725728,1
32726087,1
32726630,0
32726769,1
32727864,1
32728358,1
32728417,1
32729118,1
32729493,1
32731717,1
32732478,0
32733356,0
32734543,1
32734868,0
32734972,0
32735585,1
32735960,1
32736868,1
32738412,1
32738750,1
32739201,0
32740581,1
32741665,1
32742987,1
32743451,1
32743626,1
32743938,1
32744311,1
32745109,1
32746106,1
32747499,1
32747620,0
32749905,1
32750263,1
32750356,1
32750530,1
32750798,1
32750821,1
32750836,2
32751114,0
32751441,1
32751580,0
32751756,1
32752100,1
32752544,1
32752703,0
32752744,0
32752759,1
32753881,1
32754581,1
32754661,1
32754705,1
32754738,0
32755681,1
32756215,0
32758036,1
32758580,1
32759444,1
32759592,1
32759773,0
32760028,0
32760494,1
32761230,1
32761498,1
32762352,1
32762985,1
32763549,1
32764183,1
32764994,1
32765000,1
32765328,1
32767124,1
32767215,1
32767674,1
32768773,1
32769145,0
32770066,1
32770456,0
32770632,1
32771232,1
32772142,1
32772847,0
32773579,1
32774966,1
32776250,0
32776809,0
32777524,0
32778738,1
32780051,0
32780865,1
32782309,1
32782993,0
32783109,0
32784520,1
32784776,1
32785461,1
32785491,1
32787830,1
32789174,1
32789194,1
3279092,1
32791730,1
32793284,0
32793677,1
32793980,1
32794108,0
32794353,0
32795211,0
32798164,1
32799350,1
32799405,0
32801001,1
32802067,1
32802140,0
32802631,1
32802947,1
32803073,1
32803510,1
32803802,0
32806578,1
32807109,1
32809186,1
32810362,1
32811517,0
3281210,1
32812410,0
32814687,0
32815826,1
32816869,1
32818110,1
32819018,0
32819865,1
32820069,1
32820406,1
32821011,1
32821021,1
32821164,0
32821373,1
32823147,1
32823856,0
32824002,1
32824547,0
32824570,1
32824792,0
32826398,1
32826676,1
3282709,1
32828582,0
32828616,1
32828629,1
32828981,1
32829357,1
32829572,0
32833139,0
32833316,1
32834630,1
32834826,1
32835589,1
32835860,1
32836224,1
32837881,1
32838366,1
32840392,1
32841156,1
32841479,1
32843086,1
32843129,1
32843598,1
32843930,1
32845239,1
32847084,1
32848797,0
32848984,1
3284899,1
32849326,0
32849479,1
32849790,0
32851231,1
32851593,1
32851793,1
32851946,0
32852169,1
32853635,1
3285376,1
32853957,1
32854551,0
32854789,1
32854937,0
32856177,1
32856865,1
32859107,1
32861614,1
32862170,1
32862224,1
32865322,1
32865986,1
32866203,1
32868086,1
328681,0
3286819,1
32868308,1
32868494,1
32869223,1
32871292,1
32871475,1
32872399,0
32873971,1
32874732,1
32875535,1
32876099,1
32876543,1
32876739,1
32876807,1
32877133,0
32877279,0
32878264,1
32878889,1
32879267,1
32879591,0
32879593,0
32880186,1
32880896,0
32883593,0
32883603,0
32885845,1
32886568,1
32886779,0
32887386,1
32887541,0
32887576,0
32887661,1
32887890,1
32888381,1
32889041,1
32889539,0
32890007,1
32890788,1
32891712,1
32894170,1
3289427,1
32894500,1
32896246,0
32897365,2
32898242,1
3289830,1
32898877,1
32899115,1
32899882,1
32900509,0
32900551,1
32900630,1
32901594,1
32902590,0
32903007,1
32903086,1
32903099,1
32903361,0
32903628,1
32903647,1
32903789,1
32903954,1
32906621,1
32906949,0
32908657,1
32909068,1
32909665,1
32909949,0
32910189,1
32910461,1
3291070,1
32911567,1
32911748,0
32911937,0
32912399,1
32913366,1
32917281,0
32917778,1
32918101,1
3291912,1
32919270,1
32920095,1
32921699,0
3292342,1
32923481,1
32924720,1
32925556,1
32926081,1
32927447,0
32928310,0
32928930,1
32929619,0
3292989,1
32929914,1
32930065,1
32930364,1
32931143,1
32931380,1
32931467,0
32932514,1
32934054,0
32935551,1
32935714,0
32935865,0
32935867,1
32936809,1
32937010,1
32937022,1
32937468,1
32939263,1
32939947,1
32940047,1
32940309,1
32940970,1
32941481,0
32942284,1
32944113,1
32947044,1
3294711,1
32947557,1
32948287,1
32949407,1
32950491,1
32951769,1
32951789,1
3295214,1
32953186,1
32953535,0
32954090,1
32954154,1
32954668,0
32956205,1
32957374,1
32957666,1
32959236,1
32959328,1
32960252,0
32962712,1
32962941,1
32963311,1
32963908,1
32964855,1
32966832,0
32967868,1
32968075,1
32968512,1
32971518,0
32973163,1
32973512,1
32973688,1
32973850,1
32975260,1
32975852,1
32976149,0
32976297,1
32976373,1
32977269,1
32977769,1
32977876,1
32977907,1
32978108,1
32978628,1
32980116,2
32980619,1
32981401,1
32982782,1
32983468,0
32983585,1
32984008,0
32984772,1
32984892,1
3298505,1
32985571,1
32988551,1
32988718,1
3298908,1
32989316,1
32990261,1
32991407,1
32991492,1
32991706,0
32992770,1
32993565,1
32993707,1
32994373,1
32994381,1
32994433,1
32994980,1
32995824,1
32996283,1
32998733,0
32998876,1
32998921,1
32998945,1
32999010,1
3299993,0
33000138,1
33000621,0
33000729,0
33001656,1
33003204,1
33003603,1
33005995,1
33007454,1
33010287,1
33010526,0
33010743,1
33011525,0
33012382,1
33014056,1
33015128,1
33015279,0
33016480,0
33016521,1
33016548,1
33017514,1
33017906,1
3301793,1
33018096,1
33018097,1
33019016,1
33019332,0
33021606,1
33022258,1
33022352,1
33022681,1
3302320,1
33024692,0
33024716,0
33024724,1
33026929,1
33027192,0
33027453,1
33030026,1
33030312,1
33030768,1
33031104,1
33031136,1
33032312,1
33033387,1
33034124,1
33034148,0
33034639,0
33034764,1
33037045,0
33038159,1
33038674,0
33038798,1
33038973,1
33040011,0
33040938,1
33041694,1
33042599,1
33045092,1
330454,1
33047636,1
33048752,1
33049759,1
33050960,1
33051623,1
33052088,0
33052229,1
33052792,1
33052872,1
33053044,1
3305475,1
33055703,0
33055720,1
3305597,1
33056215,1
33056428,1
33058626,1
33058786,0
33058844,1
33059351,1
33059852,1
33062463,1
33063506,1
3306434,1
33064589,1
33065054,1
33065168,1
33066362,1
33066404,1
3306662,1
33067026,1
33067779,0
33067849,1
3306933,1
33072111,1
33072588,0
33073068,1
33074889,1
33075090,0
3307608,1
33078323,1
33078641,0
33080480,0
33080779,1
33081032,1
33081043,0
33081368,1
3308214,1
33083814,0
3308512,1
33085873,1
33085955,1
3308705,0
33087196,0
33087206,1
33087554,1
33089244,1
33090478,1
3309178,1
33091965,0
33092111,1
33092339,1
33092700,1
33092942,1
33093572,1
33094815,1
33094821,0
33094969,1
33096579,0
3309660,1
33097012,1
33097548,1
3309769,1
33097754,1
33098108,1
33099470,0
33100249,1
33101285,1
33101770,1
33102632,1
33103064,1
33103394,2
33103908,1
33106080,1
33107012,1
33108448,0
33108566,0
33109719,0
33111040,1
33111496,1
33111919,1
33114594,1
33114744,1
33116597,0
33119230,0
33119466,1
33119804,1
33120390,0
33120927,1
33121131,1
33121750,1
33122786,1
33127848,1
33130965,1
33132596,1
33133618,1
33134152,1
33135179,1
33135579,1
33135905,1
33136647,1
33136772,1
33137394,1
33137456,1
33140787,1
33140809,1
33141096,1
33141568,1
3314223,1
33142597,1
33142820,1
33144157,1
33144761,1
33144766,0
33144998,0
33145441,1
33145544,1
33145645,0
33146070,0
33146837,0
33147363,1
33148292,1
33148678,1
33150087,1
33150667,0
33150719,1
33151261,1
33151437,1
33152433,0
33154007,1
33154539,0
33156218,1
33159652,0
33160016,1
33160305,0
33161525,1
33162130,1
33162171,0
331623,1
33163691,1
33164900,0
33166082,0
33167540,1
33167541,1
33167603,1
3316780,1
33168047,0
33168541,1
33169117,0
33169716,1
33169898,1
33171140,1
33171285,1
33172089,2
33172542,0
33172650,1
33175886,0
33176149,1
33176557,0
33176837,1
33177509,1
33178688,1
33179441,1
33180121,1
33181075,0
33182113,1
33182170,1
33182730,1
33183051,1
33183110,1
33183467,0
33183563,1
33183917,0
33184375,0
33184570,0
33184948,1
33185153,1
33185496,1
33186085,1
3318642,1
33187678,1
33188087,1
33189815,1
33189906,1
33190093,1
33190761,0
33190985,0
3319140,1
33191786,1
33193533,2
33193620,0
33193933,1
33194776,0
33195055,1
33195337,1
33195486,1
33195934,0
33196407,1
33196622,1
33196672,1
33196936,0
33198774,0
33200231,0
33200432,1
33200864,0
33203990,1
33204168,0
33205109,0
33205363,1
33206357,1
33206466,1
33207187,1
33208358,1
33209206,1
33209957,0
33209965,0
33210177,1
33210305,1
33211712,1
33213228,1
33214712,1
33214931,1
33215797,1
33215809,0
33216802,1
33217519,1
33217969,1
3321798,1
33218483,1
33219032,1
33220442,1
33220454,1
33220844,0
33221974,1
33222782,0
33223866,1
33224041,0
33225188,1
33225506,1
33226678,1
33227493,1
33227660,1
33227871,1
33228234,1
33228775,0
33230903,1
33232231,0
33233421,1
33234068,0
33234120,1
33234124,1
33235715,1
33236985,0
33237174,1
33237408,0
33237632,1
33238225,1
33238887,1
33239023,0
33239436,1
33240184,1
33241144,1
33241941,1
33242408,1
33242450,1
33242727,1
33243005,0
33243022,0
33243041,1
33245002,1
33245631,1
33245815,1
33246782,1
33246860,1
3324727,1
33247773,1
33248650,0
33250255,1
33250844,1
33253010,1
33255946,1
33256601,1
33257526,1
33257885,0
33259772,1
33260225,0
33260664,1
33260930,1
33261479,1
33261555,1
33262249,0
33262534,1
3326278,1
33264738,1
33264789,1
33264967,0
33265497,0
33265620,0
33266873,1
3326693,1
33267288,1
33267371,1
33267427,1
33267693,0
33267961,1
33268799,1
33269289,1
33269291,1
33269608,0
33269797,1
33270231,1
33271894,1
33272147,1
33272285,1
33272387,1
33273011,1
33273889,1
3327446,1
33274539,1
33274971,1
33275412,0
33276959,1
33277117,0
33277710,1
33277777,1
33278508,2
33279066,0
33280639,1
33281274,1
33281562,0
33284667,1
33284857,1
33285539,1
33285746,0
3328669,0
33286777,1
33287910,1
33287934,1
33289221,1
