,track_id,id,name,followers,genres,popularity
1352,0wjgBw8kvuKWpgvBfBNecV,4Sdxz1flOuRiXXi77nGzhG,Gísli Pálmi,4806,"['icelandic hip hop', 'icelandic pop']",31
1353,0wjgBw8kvuKWpgvBfBNecV,6I8ljltXh3l5H8hgKMSeAG,Yung Nigo Drippin',2081,"['icelandic hip hop', 'icelandic pop']",34
1354,6ah7KrSJhb5EDRSO2ZtETf,3RdqWI83L7ufiPcXsri6QG,Amma,289,['icelandic hip hop'],12
1355,6ah7KrSJhb5EDRSO2ZtETf,3RdqWI83L7ufiPcXsri6QG,Amma,289,['icelandic hip hop'],12
1356,5vDM8tmf5UQ7OxNfLqYjDC,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1357,5vDM8tmf5UQ7OxNfLqYjDC,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1358,6uryyGFuY6pjwVavUDFwGs,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1359,6uryyGFuY6pjwVavUDFwGs,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1360,3KyzgC8PqHmLsQW6p00CYo,0Hc3yVWeBOkwf4jCW79BLh,Hipsumhaps,2395,['icelandic pop'],26
1361,3KyzgC8PqHmLsQW6p00CYo,0Hc3yVWeBOkwf4jCW79BLh,Hipsumhaps,2395,['icelandic pop'],26
1362,7hhvLNSEEkSgk9bgXKLNQG,7xUZ4069zcyBM4Bn10NQ1c,Ásgeir,290583,"['icelandic folk', 'icelandic indie', 'icelandic pop']",57
