,track_id,album_id,artists_id
3698,01TYBVirOZoaY5Uw2kLGwp,4tmae6KLsIiuA3VpH2abUj,"['1yR65psqiazQpeM79CcGh8', '59jlthNnbmim5l9tmNA7se']"
3699,7m3ciRxLcU3xJbWEDBoThG,66MF3OL4PKsQqe2qpfFuoV,['1yR65psqiazQpeM79CcGh8']
3700,0OuShHz7Oi531jev235a5d,6uthdLP8MEYrgIVCcyAANN,['487N2T9nIPEHrlTZLL3SQs']
3701,76NzI3TmJCAvw28nB3EGk2,2W5RTUgb6y3IrpJsf7l6JG,['22jNvLBrXGKr4CcV2tw8Ag']
3702,2b9irL6QwOdbjJJldQoUOK,0eilVqRT3QHA3yro5mkhFZ,['0jD7VeE1m2SdHbOWeCtB9l']
3703,3HxM4lAPdlTxdl60Ecn092,71PC8ZTWehwRt9n8Bn9Z1q,['1D6vAeVUcgMbSx80IA3Zun']
3704,5ogJPWcPBkIcWSXMUSdU4A,5KwHOeaoLJXMlCiXuxcMS5,['3qvcCP2J0fWi0m0uQDUf6r']
3705,3RHhNmN9eFeutAzyJ6SqnY,5qMS3cSMMEwhMEykSB7GcX,"['3zgnrYIltMkgeejmvMCnes', '6syQjkQSMIrzw5cFnNRheo']"
3706,4kv5hKUPfXYsqcSeWvVmo6,1kcdmTIfeKxZ7Mx0hAMRAY,"['3WQ1s2QFvL6crxBvrVhwzj', '59jlthNnbmim5l9tmNA7se']"
3707,2UILpaI5fj9x7VoDC13eK0,6nR45szqwLnubp6HTIGydQ,['1yR65psqiazQpeM79CcGh8']
3708,4Ck1C6ViZRVTWSVpWQnywS,6xthNPgexAVoBtkhRaDvUG,['59jlthNnbmim5l9tmNA7se']
3709,58KL7ALV3ACwBxU8pVRMHH,4FidejWTZQ2kcV2wqC8orN,['3FlCKtwOEYQQYyGVEbxG2Z']
3710,7q4aClIlFcgyVQDACJQdmG,7zsQ5suVlsbukzTjgAzrpm,"['28uJnu5EsrGml2tBd7y8ts', '2uGKgNuq7MnKksXiSO6HjB', '1BEwyy7IePkvyJpA1WSw1n']"
3711,5Ufele27Idk8xPHYMh85Ra,0PvMRpVOZdCIVRaLUh1735,"['6xlRSRMLgZbsSNd0BMobwy', '7Lmrb6KcIzfkmgbtokjsAL']"
3712,6bgUZoUBzPLMwRE8My55M3,6Zp2JsrpNwrqOwYyamlOsN,['1yR65psqiazQpeM79CcGh8']
3713,1XUAAp2Hs03Yq6E6hWxOh5,7KPCDy1LsPaT5GXIVOJcLe,"['03lJxNYml1ArLjcZLxfIvz', '2Z0lRIqr997lIUiPtrpKCr']"
3714,2GUuxvYBw7OSAHtJ6Q7NDW,20S51123T8RE7iTKeqDUjf,['59jlthNnbmim5l9tmNA7se']
3715,2caWIcrS6CLQDB5WglieeA,1fuQeIBkvRx1Jjixcg3IJb,['6OpOg5HVCc8xVf7OVrd5Fk']
