,track_id,id,name,followers,genres,popularity,extract_date
9764,44YwWHyKWwNgiTMifkfaSl,5cflBaBT7fUwdCJZgi2ESf,Ze in the Clouds,786.0,[],21,2023-03-29
9765,4CunTnc7wI2RxR5umvdqXV,2TFpGtkngq3kwQEoSA8SV1,HideMySoul,463.0,[],22,2023-03-29
9766,4olxYZ2gu7LnnPxHSbma8A,7293VovtiQo4DOspfUDgXt,Sunbörn,409.0,[],22,2023-03-29
9767,4olxYZ2gu7LnnPxHSbma8A,0LNUSuufEzNpI4nPIVThW3,Ida Nielsen,10914.0,"['electric bass', 'modern funk']",29,2023-03-29
9768,4olxYZ2gu7LnnPxHSbma8A,5bQhICu3eC2RFDr4OPRQHq,BIGYUKI,10438.0,[],31,2023-03-29
9769,50b0kt9UF5zu9WDiaIjAxL,3kU1BwnXjcIGhJxeZfqPy9,Quality Blues,50.0,[],10,2023-03-29
9770,53ROPqJRDrefqoLEGZ8khW,6aIBBSprVv4xXTT6vzONXU,Eric Reed,8877.0,['modern jazz piano'],37,2023-03-29
9771,5Pp8j3brmuE1m2ssreqFcN,3zX0EMvB00JzxnRi5EIICP,Mike Stern,68320.0,"['jazz fusion', 'jazz guitar']",35,2023-03-29
9772,5eL9W1WGnAYBMuE6hdCqyH,211RcasIRCISh1U0VGFmAE,Andrew Watkinson,245.0,[],40,2023-03-29
9773,5yACaHvqRm1tCL5RsaIs9w,1tRALjpw3fKgtjhzkcjqLm,Velli Roze,59.0,['trap beats'],9,2023-03-29
9774,6D9RllfKTPFOGbKFZsvYzG,5uzHTiIlBm52CfvHki0BXF,Andrew Wan,277.0,['violin'],44,2023-03-29
9775,6D9RllfKTPFOGbKFZsvYzG,50mnKnOEmIVxdz2mNoNOa5,Charles Richard-Hamelin,1917.0,['canadian classical piano'],26,2023-03-29
9776,6JfYEzgXTYQBtrvLAfeOHb,1f4hoyiSXmxKhz0jQekw4t,Five to Two,460.0,['irish modern jazz'],15,2023-03-29
9777,6JfYEzgXTYQBtrvLAfeOHb,6n2oXMdmBCkGVgFQw1EVcp,Oisín Murtagh,2.0,[],8,2023-03-29
9778,6jcwViyJ0VxiyUe95nv4Dj,2FnwobtceU4Gt0REt02z2W,Aaron Diehl,4348.0,['modern jazz piano'],19,2023-03-29
9779,6vhp7oVhC3y83H1ItCzNce,3rxeQlsv0Sc2nyYaZ5W71T,Chet Baker,944277.0,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",65,2023-03-29
9780,6vhp7oVhC3y83H1ItCzNce,3MK08earaAAPhouY2WTvqn,Philip Catherine,8165.0,"['belgian jazz', 'gypsy jazz', 'jazz guitar']",35,2023-03-29
9781,70jxeP5CMSn97r89ddjSx1,3H2cJb9BM31dAoETDvzosL,Amfora,138.0,[],21,2023-03-29
9782,73CfMnErjqLOpi1hIDtU4v,0J6aflTK3MQGQGQgIqg9j3,Marcel Vasnov,12.0,[],9,2023-03-29
9783,7AoxOiU9J8g30SvHFYGkD3,7mSI0w9dKno3T1eUO1bbMP,Adani Vida,49.0,[],9,2023-03-29
9784,7DxNrUAcEP22ECwJLG6ksy,478agCaHgiqDySnHUBzqGS,Revulva,638.0,['nz jazz'],12,2023-03-29
9785,7JSzT2mjJgyslo0QyrndSb,1OCdpTg8d7Ehpj8B9j4iqa,John Abercrombie,34335.0,"['contemporary jazz', 'ecm-style jazz', 'jazz', 'jazz fusion', 'jazz guitar']",32,2023-03-29
9786,7bvthrahaEbDTFfEkbJfJN,2c8AdYtlyPwumj2LwhpJUk,My New Shoes,29.0,[],15,2023-03-29
9787,7j85NhBBa3vZPLd0Ahxg99,6ZgJN2Fudq5ouSmruHpazL,Kuijken Quartet,352.0,"['historically informed performance', 'string quartet']",20,2023-03-29
9788,7u8yTTtzCu4z2j5nPe3Zuu,4JxE9udapTtgj0yOFS4Se7,Nash Ensemble,2333.0,"['chamber ensemble', 'classical cello', 'classical performance']",23,2023-03-29
9789,2QFRLSOaX1jjV7nNoCQSKO,0XojSZQ9oNETM8AtA9kJe8,Kim Won Jun,307.0,[],11,2023-03-29
9790,2bDvYzZAQJmXZULu6CZ1Lq,6lUFWupRJo1LExp71ax2y8,Zeenan,333.0,[],19,2023-03-29
9791,3cP2EqkvaKpcPI3EGXPLX7,23ITkiDXXyCmBN6VBKRivR,Jo Moon Geun,71.0,[],13,2023-03-29
9792,3hRjOdNpdnaURSDvIIkDfY,3vhZuZdMksbnJwoE3AwpXq,BUMKEY,95458.0,['korean pop'],45,2023-03-29
9793,3hRjOdNpdnaURSDvIIkDfY,2e4G04F77jxVuDYo44TCSm,Loco,373339.0,"['k-pop', 'korean r&b']",63,2023-03-29
9794,4RruzeifOuoFvZwziK2EuR,68ZtcdthScW8ISOvVNW9sV,Glen Check,21391.0,"['k-indie', 'k-rock', 'korean electropop']",34,2023-03-29
9795,6Qa7ooyOGYyf9oHA0I9Ay3,5Ecf8RR2UWFAvyeItabffF,Lee Seung Chul,61990.0,['korean pop'],45,2023-03-29
9796,73QDovgtjTsReFTX0BSIAg,6Ycj4hhpz2nOfsYCU1gHqR,D-Hack,27921.0,[],36,2023-03-29
9797,7EfwavUg7KW5oTJtzUrMCg,18rjQLv66TaLhZSVYQu9Jh,태사자 Taesaja,835.0,[],13,2023-03-29
9798,01eK5ChwfAoE4fgNroBZuG,5OiXz8xSD4YGtm7vYDZ0Gs,Manuel Galvin,460.0,[],17,2023-03-29
9799,02xvpUN3o4BegUDrfqv5ao,51OKtNtm24ALAjAHBMiFng,CJ Bolland,16083.0,"['hardcore techno', 'uk garage']",36,2023-03-29
9800,04WuhfAZ2E2pOsT6MjfHOS,2fcyt54Qa9MnroxsOJkSeT,Eric,281.0,[],17,2023-03-29
9801,04WuhfAZ2E2pOsT6MjfHOS,68Qpumlcdj1323iyuotmLn,MofoRec,117.0,[],17,2023-03-29
9802,097H2uNtcKIgggGHmaRTAj,30OV13xhfDuLD5dIMT3GNA,Glenn Yong,1121.0,[],17,2023-03-29
9803,0AchHP2MSvRlL3iKh6kfdt,4HfoncnCuBS7D4xU4VDosQ,Southern Avenue,25032.0,"['funk', 'memphis americana', 'modern blues', 'modern blues rock', 'soul blues']",37,2023-03-29
9804,0CrZ1qEPU80DB4TU9VH2Va,6EQtGSH4LfNhDW430Bv9r3,Rasvan Kikoo,15.0,[],0,2023-03-29
9805,0F68k79FGPe5Rc468GZmF9,7idP7O5Y5lvJw4XFeAJxzg,Altered Five Blues Band,5236.0,"['electric blues', 'modern blues', 'modern blues rock']",28,2023-03-29
9806,0LtnlYmfftygyxDcr6zYfx,7DKNgMsAq3cvhUVDz5AP00,Tina Leon,240.0,[],12,2023-03-29
