,track_id,id,name,followers,genres,popularity
9356,0wJ8JLl8DLy1h6v8vfoUiU,06RD8CxzApXzuhHx54BhQL,Anita Mui,163169.0,"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'vintage chinese pop']",50
9357,0wJ8JLl8DLy1h6v8vfoUiU,3XCnp5UV5wnNw49Xuka9qH,Sammi Cheng,321692.0,"['c-pop', 'cantopop', 'classic cantopop']",53
9358,0wXOSacytCzfXqt98sEXLe,1aLAvhug01VsqctbbSx5rD,Smoke Stack Rhino,881.0,['australian blues'],12
9359,0wXOSacytCzfXqt98sEXLe,1aLAvhug01VsqctbbSx5rD,Smoke Stack Rhino,881.0,['australian blues'],12
9360,0zmxQRILLqz9M2KKsNyvP8,4FKgykI3l7fUUayQm9He3O,Lior Holzman,691.0,[],19
9361,0zmxQRILLqz9M2KKsNyvP8,4FKgykI3l7fUUayQm9He3O,Lior Holzman,691.0,[],19
9362,10wU1Tp7kFh5YI39ExbqGu,4cEHIJl4cfX9V2TUjmiJnc,Samantha Lam,8870.0,"['c-pop', 'classic cantopop']",33
9363,10wU1Tp7kFh5YI39ExbqGu,4cEHIJl4cfX9V2TUjmiJnc,Samantha Lam,8870.0,"['c-pop', 'classic cantopop']",33
9364,12vEQQFrOLlxGCc53YLDuN,6veh5zbFpm31XsPdjBgPER,BIA,432318.0,"['alternative r&b', 'pop', 'r&b', 'rap', 'rap latina', 'trap queen', 'viral rap']",71
9365,12vEQQFrOLlxGCc53YLDuN,6veh5zbFpm31XsPdjBgPER,BIA,432318.0,"['alternative r&b', 'pop', 'r&b', 'rap', 'rap latina', 'trap queen', 'viral rap']",71
9366,1423JotSHzYcbW379momcv,3ak1W9Pqd8qzBllVATA3Du,TANJUNG,301.0,[],16
9367,1423JotSHzYcbW379momcv,3ak1W9Pqd8qzBllVATA3Du,TANJUNG,301.0,[],16
9368,17BSIxhmwh5He7UzguwJPs,76aFiLtqQ3kqvPxLe3D8ri,Sgt. Papers,14343.0,"['latin american heavy psych', 'mexican indie', 'mexican rock', 'psicodelia mexicana', 'sonora indie']",28
9369,17BSIxhmwh5He7UzguwJPs,76aFiLtqQ3kqvPxLe3D8ri,Sgt. Papers,14343.0,"['latin american heavy psych', 'mexican indie', 'mexican rock', 'psicodelia mexicana', 'sonora indie']",28
9370,17CiDJp5YcOUbM54KPGJg0,56brJyNkgCiv9ncSNkV99C,Yet More,654.0,[],20
9371,17CiDJp5YcOUbM54KPGJg0,6EnmXQhQQvFYrWorH0Duoy,Armonica,7241.0,"['afro house', 'melodic techno']",37
9372,17CiDJp5YcOUbM54KPGJg0,56brJyNkgCiv9ncSNkV99C,Yet More,654.0,[],20
9373,17CiDJp5YcOUbM54KPGJg0,6EnmXQhQQvFYrWorH0Duoy,Armonica,7241.0,"['afro house', 'melodic techno']",37
9374,17cDkJPN0jFnBOKsEvn1ZQ,4FFIm6lcL4VDCTWteKwspi,Crazy Donkey,748.0,[],44
9375,17cDkJPN0jFnBOKsEvn1ZQ,06faa60U9pnA7EpJPoVGUW,Dirtyrabbit2,12.0,[],8
