,track_id,id,name,followers,genres,popularity,extract_date
1250,0WJqGFXhuSV7UxjrvbcLdY,6Ok8AIUj7YYGC981xWCbgQ,MONOWHALES,8462,['toronto indie'],32,2023-03-27
1251,3Z50m8nGRisSWiLTEn83u2,7gqsi6aBSkRMJoL9psKqMr,Bill Callahan,150193,"['alternative country', 'anti-folk', 'art pop', 'art rock', 'chamber pop', 'chamber psych', 'indie folk', 'indie rock', 'solo wave']",47,2023-03-27
1252,5uWeAd2HOZr0mkhyHsPveW,19SmlbABtI4bXz864MLqOS,Carl Cox,698405,"['house', 'schranz', 'tech house', 'uk tech house']",54,2023-03-27
1253,65NRMgV3KYV8r3DNPMix5n,4Y7tXHSEejGu1vQ9bwDdXW,Fatboy Slim,1106341,['big beat'],64,2023-03-27
1254,65NRMgV3KYV8r3DNPMix5n,2MXl3PpdGGUqQNgfboIImS,Dan Diamond,498,[],38,2023-03-27
1255,2jPcNGd7nJK7nwK7rHIifm,5DwQvVHPVspRvStEAN722N,Takács Quartet,7278,"['classical performance', 'hungarian classical performance', 'string quartet']",30,2023-03-27
1256,5trFqaSXEVsKk0dH3XeEQb,5jfNarQg6Z53zgEOzsDswD,Bakers Eddy,5309,"['australian garage punk', 'melbourne indie']",28,2023-03-27
1257,12hPYdthTO2ZYGqeVzRk5Z,4Cy9pQmJi70JdCI0Pa8v7v,WISE,1331,[],34,2023-03-27
1258,3PLsyQRB3ynmtxIVehYPQA,0WAZJYudbUpl0EOjvdrnRG,Julio Bashmore,68550,"['bristol electronic', 'future garage', 'house', 'uk bass']",37,2023-03-27
1260,3etjSPq75exLBVbwqR9tFn,6EF4HWfjexcF6EmdoRnSVC,Elly Ameling,5323,"['art song', 'choral', 'classical soprano', 'opera']",31,2023-03-27
1261,3etjSPq75exLBVbwqR9tFn,2pbSEyAiiPwFivKqxXLhiB,Dalton Baldwin,480,['art song'],25,2023-03-27
1262,4bg1Z7DB1mmqsTxjhoTXxR,4uyMcYXJM1rO5fvC9lOKwF,John Doe,9134,"['alternative country', 'roots rock']",30,2023-03-27
1263,4iquRRlk4yOUxA6p9pDked,24Sxfn1uAoJmuR9N72drt9,Mike Candys,188499,"['edm', 'pop dance', 'pop house']",65,2023-03-27
1264,4sHbjW3Dx2wyAZiO5Jz7Nz,4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,1050558,"['acoustic pop', 'chamber pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']",64,2023-03-27
1265,4sHbjW3Dx2wyAZiO5Jz7Nz,6Vfn70eqp3AgtiZZtQcv4W,Ben Bridwell,2988,[],42,2023-03-27
1266,5Lz6NqjGEBDNsDDxnygkUJ,44DUgsrbRUlhwfLyj4ySUB,Edwin Raphael,13589,"['indie anthem-folk', 'indie folk', 'montreal indie']",49,2023-03-27
1268,5tKBByi2iXhWJ0CLouwpvU,6LgfX8guD4GnLU7wyfMn0X,Deborah Voigt,611,['classical soprano'],22,2023-03-27
1269,5tKBByi2iXhWJ0CLouwpvU,3yrLEI0BYK1wxdtJinDRT6,Thomas Moser,133,['classical tenor'],18,2023-03-27
1270,5tKBByi2iXhWJ0CLouwpvU,5VFkAGIv1Pioeb6e2JfpOE,Vienna State Opera Orchestra,6426,"['austrian orchestra', 'classical performance']",38,2023-03-27
1272,6h8f6bUxH2RaxuUElQ0164,1VPFnxE9Nu4PM4JoCU4RUt,Mikan Hayashi,285,[],15,2023-03-27
1273,6h8f6bUxH2RaxuUElQ0164,1t3344DpBqbezUv3QIR1DH,GOTA,94,[],14,2023-03-27
1274,7e5etB94Bx7fVbJtlgkhjM,2nRbxpnBMMbtMBWH5QdqH2,Louis Jordan,39134,"['big band', 'rhythm and blues', 'swing']",40,2023-03-27
1276,3vH3RkHUYyFpzuFAa1ww8a,7Jotu5LupekFt00kZZZ7C6,Hayley Westenra,86182,"['bow pop', 'celtic', 'operatic pop']",45,2023-03-27
1277,4qZRDyzwPafiskSh3YIIPr,58sXz2QNZ3Zr0JlQ198mg2,Mary Flower,960,['country blues'],12,2023-03-27
1278,5Oi2zxWgdAgJPxA0sfAIvI,3KZMUYrA5eIfgZdIFRmNe4,TRASH,73006,"['mandopop', 'taiwan indie', 'taiwan pop', 'taiwan rock']",52,2023-03-27
1279,5YuAw59pnKrtQB9xqY03zH,0vG2fneoreq5RYr8Fef08H,Majesty,28139,"['german metal', 'german power metal', 'melodic metal', 'neo classical metal', 'neo-trad metal', 'power metal']",33,2023-03-27
1281,20lrGXYjB5SF92sm8Abq7J,1NsvfeRzexfHjhUGqWrULl,Deap Vally,83075,['garage rock'],33,2023-03-27
1282,3JOgtCIX1mBxwPe4rNPHCD,5dT9JLuBwGNiHJQsY29Qmh,Buffalo Nichols,10586,['black americana'],32,2023-03-27
1283,5bSHyDR9VHcFUVUdh3cITx,3POH5YUeAlpiT9URlf9g0P,Hamish Anderson,6524,"['deep new americana', 'modern blues rock']",26,2023-03-27
1284,61PCdbwmjg5LwyIBvcuQGe,4q4GIOKuoGbaa9nkroBWjF,Dennis Johnson,240,[],12,2023-03-27
1286,0DXFDBLt4171UEa3emLuDF,2ERrGspEfSe1sycxXBU48l,Picture Talk,11354,[],42,2023-03-27
1287,0DXFDBLt4171UEa3emLuDF,6mv60wWPRPGe2dGphU1z8y,alxnd.,247,[],37,2023-03-27
1288,3IkYQjapZOMnWhMq8bXVMp,0h0C8mMT21p0Ixq6qO1UMH,$tupid Young,117872,"['asian american hip hop', 'cali rap', 'west coast trap', 'westcoast flow']",52,2023-03-27
1289,3IkYQjapZOMnWhMq8bXVMp,1ahnpDxkjOKgm9VydpzCKr,B.A.R.S,257,[],25,2023-03-27
1290,4mbrA8XuDtp0Hy1W9G6hkT,7CgzOFc16IchGg5hxByL1g,Piano Man,569,[],19,2023-03-27
1291,0Q5tFcH7SpUfiKSPZ0fn9x,0MEchSWR9pJvw1S5CV3Kuk,Rainie Yang,638386,"['mandopop', 'taiwan pop']",55,2023-03-27
1292,1vYY7pi267AR3t2rmAxMgv,3ZWab2LEVkNKiBPIClTwof,Townes Van Zandt,300780,"['alternative country', 'cosmic american', 'country rock', 'folk', 'folk rock', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country']",56,2023-03-27
1293,4z7bckrpC1Sw5AmqvF6I7f,1hoKG6Fb0T7qUj1yL8MPsN,Rob Van Bavel,691,['dutch jazz'],37,2023-03-27
1295,1vFgGSZOjdomaUakHJi3oB,4u9YxYzCjpMjnMcwNu9fzy,LOOΠΔ 1/3,255094,['k-pop girl group'],38,2023-03-27
1296,1vFgGSZOjdomaUakHJi3oB,265utmyoXKhopQTAHBXByE,JUNGMO,213,[],13,2023-03-27
1297,2LoMz4ATefJEQjtS03wDHu,6qdVbTc8Uvy0VJyDZbYTd8,Marino Canal,20254,[],47,2023-03-27
1298,2PzygCxvCYzsIyc50VStxD,2mN6M9Kde408WNk0YrHnQn,Benjamin Carter,3080,[],26,2023-03-27
1299,2vu5jhcPIraCfiRDLAvQuW,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,9570305,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",82,2023-03-27
1300,30w2S2cSNEIi2Vm1zLiazn,1xfLBmx0n8DQri9HxJsq9O,Kryder,39556,"['edm', 'electro house', 'house', 'progressive electro house', 'progressive house']",51,2023-03-27
1301,4ngwge7Of6xRIdmqMHZoxb,5yXAFDZNUNyO92l5WTImkO,Billy Bragg,153361,"['alternative country', 'anti-folk', 'folk', 'folk punk', 'folk rock', 'permanent wave', 'roots rock', 'singer-songwriter', 'uk americana']",55,2023-03-27
1302,4ngwge7Of6xRIdmqMHZoxb,0TeVWuc8Sw05X4Qkl3AA5r,Joe Henry,21406,"['alternative country', 'folk', 'roots rock']",40,2023-03-27
1303,5Ano4JVB4uDv8fQnhwdYfo,1PELQpIrHccFmlReFjINVT,Tuvaband,17447,['pop folk'],38,2023-03-27
1304,5WV0YyXkC4UoPObkLdTPb0,1tcgfoMTT1szjUeaikxRjA,Ryuichi Sakamoto,656824,"['compositional ambient', 'japanese classical', 'japanese contemporary classical', 'japanese soundtrack']",61,2023-03-27
1305,6osE286C3Z5dpzF655xEsG,3jNkaOXasoc7RsxdchvEVq,Chase & Status,660687,"['dancefloor dnb', 'drum and bass']",63,2023-03-27
1306,6vqzZxu7AUW7Idg4aGBt1i,2ervTUezJd1gGsYHZaNXfN,Fanieh,2180,[],24,2023-03-27
1307,6wlouslDoDFy2NH8HaPwQf,6t4Ti3W4wPs5GUx982OMYt,Jackie Hayes,11141,['modern indie pop'],35,2023-03-27
1308,712J1MIoG92zG8IDmNHayC,2BjcWnk7C01aHhp59HqUED,Sipper,24192,['indie pop'],47,2023-03-27
1309,7IwAD5JwfK3eQ8wLTwuebe,4iFb0urZ0WBT8L4oWFeNvq,Public Domain,194,[],33,2023-03-27
1311,7LyHmHqI6t5rpi2BDSlO0M,6AoVAVoJmW1VsrcTQ63Til,Segun Akinola,3496,['orchestral soundtrack'],34,2023-03-27
1312,7MyBdp1o4VAIpQwzm96p4A,76yn7CZJcpG479LvqWHh8O,LÉA THE LEOX,390,[],17,2023-03-27
1313,5CKi0wTee5YOleBVAQd2B1,39mb0I6tdTcCXkeigvzxOJ,Abdullah Ibrahim,45179,"['contemporary jazz', 'jazz', 'jazz piano', 'south african jazz']",41,2023-03-27
1314,04pg7T5JGZPVW0mqJjuJIP,35pZsti1RSA5Zv98jAm8kX,Orpheus Chamber Orchestra,9414,"['american orchestra', 'chamber orchestra', 'classical organ', 'classical performance']",59,2023-03-27
1315,1QGUDtsMHFg97XK533cotm,1SFdaY4s5BAQMk2X7YIhAS,Stuck On Planet Earth,4835,['ontario indie'],32,2023-03-27
1316,3Ph7cIWmtuvYYM0MSirpBo,2uYZJqMXH5Q6xvPU6BPySL,Willy Mason,37154,[],41,2023-03-27
1317,4X4zKHtvtccvfXawyqNExT,22uiMD1Cif0izHJqt0yOfU,劉天蘭,33,[],26,2023-03-27
1318,4X4zKHtvtccvfXawyqNExT,0ZNYKO2sQIv5OjaGMCGXHU,詩詩,2,[],17,2023-03-27
1319,4XVNiv2nZLz2MxXGRUAle7,6GI52t8N5F02MxU0g5U69P,Santana,2942600,"['blues rock', 'classic rock', 'mexican classic rock']",73,2023-03-27
1320,5eoKQlJjP6A8JKjJVAcLUw,4leUsmAwvIuw4pXsAMwNBF,Brent Cowles,4820,[],28,2023-03-27
1321,5spVFU4kpweHyXuFhqlWZ5,3dI4Io8XE33J2o04ZwjR0Y,LaLa Hsu,473744,"['chinese indie', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']",55,2023-03-27
1322,369R3C5q22a3XcoYuIJZsK,6O2Rqtez6yYTnUjW7804Nz,Joris Teepe,535,['dutch jazz'],30,2023-03-27
1323,369R3C5q22a3XcoYuIJZsK,6qppe86GWNyVd8KeAbvg1o,Don Braden,987,['jazz saxophone'],17,2023-03-27
1324,369R3C5q22a3XcoYuIJZsK,0jpB64coHDh0pDsAuT78E5,Renato Chicco,59,[],14,2023-03-27
1325,369R3C5q22a3XcoYuIJZsK,1GQRap9mRLsoeo3Ocf4Sx8,Steve Altenberg,15,[],14,2023-03-27
1326,2C0LOJPcnVcSKCX3N0DqEn,4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,5061106,"['k-pop', 'k-pop boy group']",67,2023-03-27
1328,0fZyUv9XuaqWZy2ltIWjtg,5vDzBrDtN19TnbCN1LvDma,Too Phat,34997,['malaysian hip hop'],34,2023-03-27
1330,1WNJIa7BzKD6G9v3UR9JJZ,6G6SuCwKMHuGQKILKi7TC8,Toshihiko Sahashi,6197,"['anime score', 'japanese soundtrack']",40,2023-03-27
1331,3ls73k7OYdZByqr065gZS9,4KfB5Ki4g9PuVqwFuckn0L,Lil Son Jackson,292,[],15,2023-03-27
1332,4gEcChNiNpMi7BV4JoUaaE,4Q9CkAPfAQBeHWs1q0h23k,Alicia Gail,139,[],15,2023-03-27
1333,4pJRQFziVdheKRujfrdjjB,6wvkwvDNBOQ9FXRQGfBxIv,Isao Tomita,65895,"['moog', 'synthesizer', 'synthetic classical']",37,2023-03-27
1334,5A2TC3MIkjybMWmoYrWPoI,3fU7b1NSQYROvvdepD4PZ0,Maggie Miles,4357,['modern indie pop'],26,2023-03-27
1335,64u5BCxJ7tkiN3Zru9agqt,1JPn3XQNeGEYGAxqC8apQx,Chris Leamy,9345,[],26,2023-03-27
1336,74PKIwAm85jGUyMsS1iBXh,2I4hRNCYkPKJQlkoEZKjYx,Monolink,381835,['livetronica'],62,2023-03-27
1337,1mMMpiuaPQe9I6RIqtFWql,5kNZV33crEsk2IMZMJ8bOQ,Jon Hassell,42767,"['ambient', 'art pop', 'art rock', 'avant-garde', 'compositional ambient', 'drone', 'experimental', 'fourth world', 'free improvisation', 'jazz trumpet', 'minimalism', 'tennessee experimental']",41,2023-03-27
1338,1mMMpiuaPQe9I6RIqtFWql,7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,653542,"['ambient', 'art rock', 'compositional ambient', 'electronica', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism']",63,2023-03-27
1339,14KnBELy68cBprI0BYaACS,2dd5mrQZvg6SmahdgVKDzh,PSY,1615743,"['k-pop', 'k-rap', 'korean old school hip hop']",67,2023-03-27
1340,14KnBELy68cBprI0BYaACS,3NdOtTPPaXrCyC7Lpmzyhv,Tablo,225131,"['k-pop', 'k-rap', 'korean r&b']",56,2023-03-27
1341,49OWLslwYgeMZlTflhmgzR,5dCvSnVduaFleCnyy98JMo,HEIZE,1093673,"['k-pop', 'korean pop', 'korean r&b']",61,2023-03-27
1342,4N2qh0ovGWJOSPqCB2007q,4FuRHFtCeoYaeeVDKyyvbS,OVAN,75382,"['k-rap', 'korean pop', 'korean r&b']",45,2023-03-27
1343,5lqYdK4KCkhJnng32ef1Qe,3VQDqjQ4wJyw8PzpGdlZpB,Colde,361375,"['chill r&b', 'korean r&b']",61,2023-03-27
1344,6YqCGn0NH9OpMFUFiFWHdc,7DxCK6bwfQC3F2ajZ02R2F,DAWN 던,200422,[],41,2023-03-27
1345,6YqCGn0NH9OpMFUFiFWHdc,6aLdhHUqgdKE86xbtNmY8g,Crush,1112662,"['k-pop', 'korean r&b', 'pop']",67,2023-03-27
1346,0ApJqHui8iO5UKtg9f1R50,3ceQN2NVlLg1hgTzljDE4n,Half Moon Run,271200,"['canadian indie', 'indie folk', 'indie quebecois', 'quebec indie', 'stomp and holler']",58,2023-03-27
1347,0Ctb67V0KhGk5C0QyFIGXn,0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,126164,"['classic uk pop', 'europop', 'new wave pop', 'rock-and-roll', 'rockabilly', 'soft rock']",55,2023-03-27
1348,0NdxYHVYUftESU0WtBCMFE,1cfpx67CNTohABdelcfXdL,許富凱,17301,['hokkien pop'],36,2023-03-27
1349,1f7mKDuWfkhMXOnRcdI8Vz,1EI0B66miJj5Fl408B7E9H,Courtney Marie Andrews,44028,"['alternative country', 'deep new americana', 'folk', 'indie folk', 'modern folk rock', 'new americana']",48,2023-03-27
1350,2eukTYngjYXpq61xu2b0Mn,6dU7gPN2BhEPfO5QHLt7es,Lorne Balfe,59730,"['british soundtrack', 'epicore', 'orchestral soundtrack', 'soundtrack', 'video game music']",62,2023-03-27
1351,4Uja4YjvLeXNdgkvx3Fvj2,3yRjVn43SpJMjXqt4U2USx,Eden Brent,3869,"['acoustic blues', 'piano blues']",23,2023-03-27
1352,5a7mFGp2PJPTd7rKDfYCzr,0qmPs7q4bykvrS8NMZk7ud,Penny Tai,231888,"['c-pop', 'chinese indie', 'malaysian mandopop', 'mandopop', 'taiwan singer-songwriter']",50,2023-03-27
1353,642zqDakl1ffk9M3vjYzWe,7A5EBB4tls8HDFroU2Cm5p,Dobrawa Czocher,5724,[],43,2023-03-27
1354,64m8pKhLpcqn9uJuShkoPQ,06vRrrjT3DBRkhBlXoBdYj,Lauren Sanderson,185958,"['alt z', 'social media pop']",51,2023-03-27
1355,7eTx4sMu3d624zARBTEKHp,3hZtRePYRKW6wLtZ3gpnk7,Hacktivist,54028,"['djent', 'nu-metalcore', 'rap metal', 'thall']",37,2023-03-27
1356,660PmVY7kgD6ZLnRqOKSYB,3BNLZ91QZHEedDAZdYba6k,LIM GIONG,18,[],16,2023-03-27
1357,147avtNKN2LvIlENoa0GJ8,53Yqe3arWNbYQCw4kk1Qmv,Bernard Park,10897,[],32,2023-03-27
1358,77odrU6Z94fsXryPiPf7P7,0RpcAXbMHCcEEurjyHvuyg,Shin Ji Hoon,6983,['k-indie'],33,2023-03-27
1359,0QQHnDejdUQbpnOhPgyYmE,79yETfINxnDl54mTKLZUlb,Enumclaw,10012,['nu gaze'],34,2023-03-27
1361,3MIPp4bKAN18g19tuiXxvW,39YbP9PakVwqfXFtRdn5vI,E-Jun Lee,42021,"['c-pop', 'classic mandopop', 'mandopop']",43,2023-03-27
1362,46g53zC3XpVrDdBQ6eLjHY,7ixDtqtITfqx5lZQGh5gKe,Nicole Moudaber,84297,"['arab electronic', 'electra', 'minimal techno', 'tech house']",38,2023-03-27
1365,7nOgkPegqkCUSTbGP1X7d9,65CKKZilbcSKkAPC9a5Mvh,Oumou Sangaré,128103,"['afropop', 'malian blues', 'mande pop', 'wassoulou', 'world']",50,2023-03-27
1366,6TsYRhXOsWmXCpXI42ub3x,2hRQKC0gqlZGPrmUKbcchR,SHINee,2925638,"['k-pop', 'k-pop boy group']",64,2023-03-27
1367,0S09s70YzPQOKChK4ybdMZ,1RZPdKEZaw9Mz2r0HNYiSw,Cam Kahin,1579,[],24,2023-03-27
1368,0wXQ6Q3WVH3gI2Ehh1Q8d6,7nkLRaWHImCvWGHdNGnhVE,Ten Years After,494546,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",53,2023-03-27
1369,1bkDCG0kw4zgjMHpewwnVQ,15NSFL63oPhmpXLcZHny2N,Fazıl Say,146288,"['classical piano', 'turkish classical performance', 'turkish jazz']",55,2023-03-27
1370,1vUNxzxqQhTW0TXYIeZWA0,6iRRErKYy1iojOaJoq6Ltk,Felix,8582,"['hardcore techno', 'hip house', 'rave']",45,2023-03-27
1371,2b57BfjsO8zDs6OP08KMu1,36VSvhsPFTdsj1CtmatPiQ,Shapov,43551,['russian edm'],49,2023-03-27
1372,3RoXuQNiqtWPigQFfbWqqm,2xK3hBpuuHSxmHr96TzgDO,TOLEDO,19424,"['brooklyn indie', 'indie pop']",47,2023-03-27
1373,3S4FfGDSpmPSHqSR0DyMH4,5fReK32sz2vmbh61o5TGLe,Gladenfold,3878,"['deep folk metal', 'finnish melodeath', 'finnish power metal', 'melodic metal', 'symphonic melodic death metal']",23,2023-03-27
1375,4ofb3jwDQIrnOudulTLxgR,3UfgQyRhmdAc89C2uQFUSm,Pavel Gomziakov,211,[],21,2023-03-27
1376,4ofb3jwDQIrnOudulTLxgR,32ty1Cg86aV8ZPtEGtxWKx,Erik Heide,28,[],18,2023-03-27
1377,4ofb3jwDQIrnOudulTLxgR,1749FfRhbpXEXFmrHJe31n,Orquestra Gulbenkian,643,[],36,2023-03-27
1378,5uZoPP9hn8G21vdOdHlKqn,6EZzVXM2uDRPmnHWq9yPDE,Lightnin' Hopkins,251721,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'texas blues', 'traditional blues']",48,2023-03-27
1379,7B1xrlaP8Vm1RRmgUtfwdS,34MYamymtmnsmpwbqydd7I,Alexander Borodin,39021,"['classical', 'late romantic era', 'russian romanticism']",53,2023-03-27
1380,7B1xrlaP8Vm1RRmgUtfwdS,1PsknnitlKhm7SOszdGWB1,Borodin Quartet,23085,"['classical', 'classical performance', 'string quartet']",37,2023-03-27
1381,7qqRahwHKrtbNSLgu6Wtg9,6OVkHZQP8QoBYqr1ejCGDv,Seasick Steve,201225,"['country blues', 'modern blues', 'modern blues rock', 'texas blues']",43,2023-03-27
1382,5GSNoH2SvGgdeV7QuPmXhw,6o0pKKljrn7GYEZTQPFwKp,Alexandra Hamilton-Ayres,1711,['experimental classical'],37,2023-03-27
1383,5GSNoH2SvGgdeV7QuPmXhw,60LMcgWPaQLRwx8dZicM3z,Her Ensemble,339,[],29,2023-03-27
1385,6TuQKHMMawk2rswRisvV9J,1auVJGxP1B7a0GYbD6G6dd,Foam and Sand,5338,[],44,2023-03-27
1386,6agh6N2v8Elw1bWbTZFXP1,4ihZJgEVoshKe606OAK4xE,Royal Flush,23547,"['deep east coast hip hop', 'hardcore hip hop', 'queens hip hop']",34,2023-03-27
1387,089ima1riL9o88kUlCgFCp,1rAZr0bwMTcobwrOFHhfJr,JinSoul,10662,['korean ost'],23,2023-03-27
1389,0YeT52y9Z9rIL1F2pUtkcT,3I7KBuz60UYfMzBbPcqrU4,Georgia Harmer,3343,[],28,2023-03-27
1390,0kkU5wgY8w4l3RSTSSaAgz,1KQ1687z0hWSabx0YswG54,Imarhan,39410,"['afropop', 'tuareg guitar', 'world']",41,2023-03-27
1391,3GPEflNyiBz1c1iveD7J5b,4SXj7TVoA3bgfR8AVssACa,Caspian,110800,"['american post-rock', 'boston rock', 'compositional ambient', 'instrumental post-rock', 'post-rock']",39,2023-03-27
1392,3l1owXkkY14cChafkwrNwM,3aIDSTKS9yH745GUQBxDcS,Fish Leong,692556,"['c-pop', 'malaysian mandopop', 'mandopop']",60,2023-03-27
1393,45S2pGg2kr8ezWQZcfHZfr,1mkuxdmqLdlrtCSwLQ2sUn,Slaid Cleaves,41098,"['alternative country', 'austin americana', 'austin singer-songwriter', 'folk', 'indie folk', 'new americana', 'roots americana', 'roots rock', 'texas country']",41,2023-03-27
1394,6fmZ2EPMQvJs4JnotTu59h,6FQqZYVfTNQ1pCqfkwVFEa,Foals,1328652,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'oxford indie', 'rock']",66,2023-03-27
1395,6wsoNBrdpgQ0EY0MektJYq,0NdNx5JwLDvas2LsMVTSyQ,George Fenton,16338,"['british soundtrack', 'soundtrack']",48,2023-03-27
1397,7gEjjZeZIpN6noZyo0vN5U,4wIdxySSxqlIirsqE0JKx8,Adam Torres,11008,[],34,2023-03-27
1398,6FaTmzirRRd7OAJ6RyZeeK,526q7RxT5KA1VGeQ5GMSHO,Craig Armstrong,75477,"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",59,2023-03-27
1399,6eTC4K6kgWb1uabLqrLAxW,4sQVPSDmfqIxG9W8o2EROX,Miles Davis Quartet,87316,"['bebop', 'hard bop', 'jazz', 'jazz quartet']",40,2023-03-27
1400,7JZVVou5Ql9v9H4he1OggE,4UTEZqrPqLDOhBfraPNciJ,Daichi Miura,499395,"['j-pop', 'japanese singer-songwriter', 'okinawan pop']",53,2023-03-27
1401,7K5LvTMS85SKWK6bYtHhAP,7n2Ycct7Beij7Dj7meI4X0,TWICE,17028856,"['k-pop', 'k-pop girl group']",84,2023-03-27
1402,7K5LvTMS85SKWK6bYtHhAP,0vk7Ds4u6waswHkzrfACVg,Lindgren,51,[],26,2023-03-27
1403,7zo6QXVQfHlycm8dsxkRGv,5qUAtC3NwSLYme4JqjlGfQ,Youngjae,262485,['korean ost'],49,2023-03-27
1404,0IlJfv6ACOvNyjd9vvgKzm,03HEHGJoLPdARs4nrtUidr,Junior Kimbrough,63447,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'modern blues rock', 'traditional blues']",43,2023-03-27
1405,0p0BfeqMWoToqbPVzXxAIZ,5poU7FPEYoBlwjzOEWMbX5,Hand Habits,50837,"['art pop', 'bedroom pop', 'garage psych', 'indie folk', 'indie pop', 'indie rock']",44,2023-03-27
1406,2JRANskTqp0wzBjxrJd8ek,5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,685349,"['latin pop', 'soft rock']",66,2023-03-27
1407,2VsAxaacbKF0L54eymlPVd,4CL0ezfJvQDkDmjMG7XrV0,Sleepy Sun,44406,"['neo-psychedelic', 'space rock']",33,2023-03-27
1408,2XxNP9FEnrytdaIElFsWoY,7j3etSXgd9ZLYIUW7KWnpd,Heavenly,38584,"['c86', 'french metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic metal']",42,2023-03-27
1409,2XxNP9FEnrytdaIElFsWoY,1jpvVuIxURdWfijigYFTch,Kai Hansen,8272,[],26,2023-03-27
1410,2XxNP9FEnrytdaIElFsWoY,1JCBpIh7DHq66ljTJ9E2uu,Piet Sielck,45,[],19,2023-03-27
1412,780LZQM2fMyIDbDDAlPUeq,3vldh5Ceynytj6Iglw4haP,Tommy Lefroy,50636,"['alt z', 'indie pop', 'modern indie folk']",57,2023-03-27
1413,40TtcWi1Z3DO6TfX9mAD7X,342cJoM4xzPrRfLb8fYkuh,Alisa Weilerstein,11194,"['classical cello', 'classical performance']",43,2023-03-27
1414,40TtcWi1Z3DO6TfX9mAD7X,2m7JNl3G5QeLHVKwOYrOmZ,Anna Polonsky,103,[],26,2023-03-27
1415,1BH2UbAeAVTcODPFQjX5gw,6uAlmplr9znkwaYj3ysgLd,DAY6 (Even of Day),145663,[],47,2023-03-27
1416,2ILfZVFXtye4BdJZ1lkhWC,2mGYHril2LuZodRtTX06BC,Kumi Koda,554008,['j-pop'],56,2023-03-27
1417,0r3cg5Co9bAsNgLqcKVMlr,7kSP0XY1UueKCMOGJhIV9N,Masakatsu Takagi,50356,"['anime score', 'j-ambient', 'japanese soundtrack']",48,2023-03-27
1418,1db7RfyPm25ZtgnrHqh0fM,5vDfbSPkurKQxpVVXALJ4K,Rise Of The Northstar,98852,"['beatdown', 'french hardcore']",46,2023-03-27
1419,2yXjbTKV40XLX2oCbyWz9k,4BeNR2T3ZlSEdeVQTYlhG4,Mark Capanni,511,[],20,2023-03-27
1420,4G0LxX3BHpxI6QJZbw0iK6,18M7pJRsgFVjEBZ5ufmJAp,The Murder Capital,56157,"['chamber psych', 'crank wave', 'indie rock', 'modern alternative rock', 'modern rock']",46,2023-03-27
1421,4PIMhQmPQuMdwiP0c8J7LL,3AGggQTwJaSofLcpDlYhV4,Still Fresh,478774,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",53,2023-03-27
1422,4RvECaSz84jyRFhOfXuahJ,7CWqlWlNqgpEYr4vwcVzCJ,XIRA,1875,['australian electropop'],52,2023-03-27
1423,4RvECaSz84jyRFhOfXuahJ,76hZkywgIhbcrNft5bToXZ,Farius,9028,"['edm', 'progressive house', 'progressive trance', 'uplifting trance']",44,2023-03-27
1424,4aDDrg0VaoijdLEa8PdCl3,1Ru2MsKaiEbw3TPXeEelQq,Viktoria Mullova,8493,"['classical performance', 'violin']",38,2023-03-27
1425,4aDDrg0VaoijdLEa8PdCl3,3ffMbKIrSWo557U1wDxNDq,Il Giardino Armonico,26003,"['baroque ensemble', 'classical performance', 'early music', 'historically informed performance', 'italian baroque ensemble', 'italian orchestra']",44,2023-03-27
1426,4aDDrg0VaoijdLEa8PdCl3,6p4RwKsAymPrqeEEluZECW,Giovanni Antonini,2604,"['historically informed performance', 'orchestral performance', 'recorder']",45,2023-03-27
1427,5R27EWWvm93ihBXaIebEqr,4FAFa9p2vpYWRZdUpcAKH4,Charlie Martin,3669,['modern indie folk'],31,2023-03-27
1428,16zrPTCH7MuDST1aIwk3gI,3Ia5S5H9yoQpc9Hqy0cqAU,Alan Howarth,6976,"['classic soundtrack', 'horror synth']",35,2023-03-27
1429,16zrPTCH7MuDST1aIwk3gI,0hxQtmgWiPtEsDPeIuKxXq,John Carpenter,116783,"['classic soundtrack', 'horror synth', 'soundtrack']",51,2023-03-27
