,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
75,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,audio_features,5GXAXm5YOmYT0kL5jHvYBt,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt,https://api.spotify.com/v1/audio-analysis/5GXAXm5YOmYT0kL5jHvYBt,269187,4
76,0.875,0.709,6,-6.692,0,0.0923,0.0866,1.71e-05,0.0604,0.793,99.948,audio_features,772io14jrMTxGJbijtDccQ,spotify:track:772io14jrMTxGJbijtDccQ,https://api.spotify.com/v1/tracks/772io14jrMTxGJbijtDccQ,https://api.spotify.com/v1/audio-analysis/772io14jrMTxGJbijtDccQ,196360,4
77,0.747,0.907,10,-1.921,1,0.0515,0.316,0.0,0.0879,0.757,98.005,audio_features,3LNZSTiwQYL7BnTfHvIOII,spotify:track:3LNZSTiwQYL7BnTfHvIOII,https://api.spotify.com/v1/tracks/3LNZSTiwQYL7BnTfHvIOII,https://api.spotify.com/v1/audio-analysis/3LNZSTiwQYL7BnTfHvIOII,240853,4
78,0.737,0.699,6,-5.804,0,0.15,0.222,1.52e-05,0.0785,0.42,135.998,audio_features,6041gM9Th1ViQcnzkIxnuv,spotify:track:6041gM9Th1ViQcnzkIxnuv,https://api.spotify.com/v1/tracks/6041gM9Th1ViQcnzkIxnuv,https://api.spotify.com/v1/audio-analysis/6041gM9Th1ViQcnzkIxnuv,325265,4
79,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,audio_features,3EmmCZoqpWOTY1g2GBwJoR,spotify:track:3EmmCZoqpWOTY1g2GBwJoR,https://api.spotify.com/v1/tracks/3EmmCZoqpWOTY1g2GBwJoR,https://api.spotify.com/v1/audio-analysis/3EmmCZoqpWOTY1g2GBwJoR,198774,4
80,0.648,0.738,6,-5.883,0,0.247,0.0408,0.0,0.292,0.603,159.145,audio_features,4pLwZjInHj3SimIyN9SnOz,spotify:track:4pLwZjInHj3SimIyN9SnOz,https://api.spotify.com/v1/tracks/4pLwZjInHj3SimIyN9SnOz,https://api.spotify.com/v1/audio-analysis/4pLwZjInHj3SimIyN9SnOz,226160,4
81,0.688,0.719,2,-4.746,1,0.0555,0.163,0.0,0.15,0.605,88.015,audio_features,4OaTpLJIa2harufGxfOPUu,spotify:track:4OaTpLJIa2harufGxfOPUu,https://api.spotify.com/v1/tracks/4OaTpLJIa2harufGxfOPUu,https://api.spotify.com/v1/audio-analysis/4OaTpLJIa2harufGxfOPUu,240000,4
82,0.39,0.641,0,-5.807,1,0.0663,0.0738,0.0,0.0724,0.931,48.754,audio_features,2rrWhFrcSZcZQ2SDKPGKQ6,spotify:track:2rrWhFrcSZcZQ2SDKPGKQ6,https://api.spotify.com/v1/tracks/2rrWhFrcSZcZQ2SDKPGKQ6,https://api.spotify.com/v1/audio-analysis/2rrWhFrcSZcZQ2SDKPGKQ6,146506,4
83,0.534,0.749,6,-5.562,0,0.0749,0.0776,1.47e-06,0.0906,0.671,179.975,audio_features,59iNA6gwthoTJ6IgpBGGHW,spotify:track:59iNA6gwthoTJ6IgpBGGHW,https://api.spotify.com/v1/tracks/59iNA6gwthoTJ6IgpBGGHW,https://api.spotify.com/v1/audio-analysis/59iNA6gwthoTJ6IgpBGGHW,212160,4
84,0.499,0.879,9,-2.804,1,0.164,0.158,0.0,0.0998,0.959,205.829,audio_features,0FVuUna31PTRmWGLs8W1o4,spotify:track:0FVuUna31PTRmWGLs8W1o4,https://api.spotify.com/v1/tracks/0FVuUna31PTRmWGLs8W1o4,https://api.spotify.com/v1/audio-analysis/0FVuUna31PTRmWGLs8W1o4,201000,4
85,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,27SdWb2rFzO6GWiYDBTD9j,spotify:track:27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/tracks/27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/audio-analysis/27SdWb2rFzO6GWiYDBTD9j,211667,4
86,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,4tCtwWceOPWzenK2HAIJSb,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4
87,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,68EMU2RD1ECNeOeJ5qAXCV,spotify:track:68EMU2RD1ECNeOeJ5qAXCV,https://api.spotify.com/v1/tracks/68EMU2RD1ECNeOeJ5qAXCV,https://api.spotify.com/v1/audio-analysis/68EMU2RD1ECNeOeJ5qAXCV,217707,4
88,0.805,0.582,2,-5.657,0,0.0627,0.0971,0.0,0.163,0.307,117.955,audio_features,2FrnTVSHjgnEylKGdHRUK1,spotify:track:2FrnTVSHjgnEylKGdHRUK1,https://api.spotify.com/v1/tracks/2FrnTVSHjgnEylKGdHRUK1,https://api.spotify.com/v1/audio-analysis/2FrnTVSHjgnEylKGdHRUK1,279276,4
89,0.611,0.87,4,-2.257,1,0.0347,0.115,2.93e-06,0.101,0.847,142.003,audio_features,16rQTTMtbn0ODLyflr0O6Q,spotify:track:16rQTTMtbn0ODLyflr0O6Q,https://api.spotify.com/v1/tracks/16rQTTMtbn0ODLyflr0O6Q,https://api.spotify.com/v1/audio-analysis/16rQTTMtbn0ODLyflr0O6Q,299320,4
90,0.785,0.838,7,-5.951,0,0.0381,0.362,6.43e-06,0.139,0.765,100.066,audio_features,6sMPwcpYtxm1mlgYbp1B0t,spotify:track:6sMPwcpYtxm1mlgYbp1B0t,https://api.spotify.com/v1/tracks/6sMPwcpYtxm1mlgYbp1B0t,https://api.spotify.com/v1/audio-analysis/6sMPwcpYtxm1mlgYbp1B0t,215453,4
91,0.771,0.825,0,-4.009,1,0.0441,0.305,0.0,0.11,0.812,92.009,audio_features,4efQTJSX6Jca1hHZNi74Zd,spotify:track:4efQTJSX6Jca1hHZNi74Zd,https://api.spotify.com/v1/tracks/4efQTJSX6Jca1hHZNi74Zd,https://api.spotify.com/v1/audio-analysis/4efQTJSX6Jca1hHZNi74Zd,215052,4
92,0.69,0.706,2,-3.916,1,0.0414,0.222,0.0,0.165,0.851,114.824,audio_features,3HoTiqEEY2SmTeq1XGINo3,spotify:track:3HoTiqEEY2SmTeq1XGINo3,https://api.spotify.com/v1/tracks/3HoTiqEEY2SmTeq1XGINo3,https://api.spotify.com/v1/audio-analysis/3HoTiqEEY2SmTeq1XGINo3,185720,4
93,0.629,0.763,7,-5.572,1,0.0926,0.0831,0.00388,0.0455,0.886,94.009,audio_features,0o221VNm4azkzYYLtxDGgV,spotify:track:0o221VNm4azkzYYLtxDGgV,https://api.spotify.com/v1/tracks/0o221VNm4azkzYYLtxDGgV,https://api.spotify.com/v1/audio-analysis/0o221VNm4azkzYYLtxDGgV,181754,4
94,0.614,0.58,10,-6.429,0,0.0588,0.308,0.0,0.0863,0.63,120.092,audio_features,77KHmKnBmVGTjRCeMVXpWH,spotify:track:77KHmKnBmVGTjRCeMVXpWH,https://api.spotify.com/v1/tracks/77KHmKnBmVGTjRCeMVXpWH,https://api.spotify.com/v1/audio-analysis/77KHmKnBmVGTjRCeMVXpWH,218173,5
95,0.703,0.848,11,-5.522,1,0.0616,0.328,0.0,0.0567,0.922,105.981,audio_features,3W9HjL7lmbYXL4kQ1kicH3,spotify:track:3W9HjL7lmbYXL4kQ1kicH3,https://api.spotify.com/v1/tracks/3W9HjL7lmbYXL4kQ1kicH3,https://api.spotify.com/v1/audio-analysis/3W9HjL7lmbYXL4kQ1kicH3,158470,4
96,0.755,0.72,1,-4.215,0,0.0826,0.348,0.0,0.168,0.713,175.93,audio_features,4ojwGTehgBRAg52jbFgzJg,spotify:track:4ojwGTehgBRAg52jbFgzJg,https://api.spotify.com/v1/tracks/4ojwGTehgBRAg52jbFgzJg,https://api.spotify.com/v1/audio-analysis/4ojwGTehgBRAg52jbFgzJg,187493,4
97,0.76,0.775,7,-6.579,1,0.0784,0.148,0.0,0.0886,0.754,101.946,audio_features,3voxukrHBXctzxdSbCycey,spotify:track:3voxukrHBXctzxdSbCycey,https://api.spotify.com/v1/tracks/3voxukrHBXctzxdSbCycey,https://api.spotify.com/v1/audio-analysis/3voxukrHBXctzxdSbCycey,234627,4
98,0.507,0.732,0,-5.256,1,0.055,0.206,0.0,0.0913,0.946,142.568,audio_features,4smbzhaRt7EYwO73SmFXyR,spotify:track:4smbzhaRt7EYwO73SmFXyR,https://api.spotify.com/v1/tracks/4smbzhaRt7EYwO73SmFXyR,https://api.spotify.com/v1/audio-analysis/4smbzhaRt7EYwO73SmFXyR,137190,3
99,0.646,0.784,7,-6.096,0,0.0342,0.128,0.00637,0.0974,0.978,150.165,audio_features,0j8zA8KrITjLVoAm3H3X6u,spotify:track:0j8zA8KrITjLVoAm3H3X6u,https://api.spotify.com/v1/tracks/0j8zA8KrITjLVoAm3H3X6u,https://api.spotify.com/v1/audio-analysis/0j8zA8KrITjLVoAm3H3X6u,175804,3
100,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,audio_features,32lm3769IRfcnrQV11LO4E,spotify:track:32lm3769IRfcnrQV11LO4E,https://api.spotify.com/v1/tracks/32lm3769IRfcnrQV11LO4E,https://api.spotify.com/v1/audio-analysis/32lm3769IRfcnrQV11LO4E,243413,4
101,0.698,0.868,8,-3.016,0,0.0855,0.259,1.23e-06,0.0783,0.485,102.989,audio_features,79Bm3DTEYuQsDpUVHbSRsL,spotify:track:79Bm3DTEYuQsDpUVHbSRsL,https://api.spotify.com/v1/tracks/79Bm3DTEYuQsDpUVHbSRsL,https://api.spotify.com/v1/audio-analysis/79Bm3DTEYuQsDpUVHbSRsL,225073,4
102,0.841,0.694,7,-5.114,0,0.0937,0.0759,0.0,0.102,0.83,90.034,audio_features,0uRHot8ml8U8cYVwwzMwNT,spotify:track:0uRHot8ml8U8cYVwwzMwNT,https://api.spotify.com/v1/tracks/0uRHot8ml8U8cYVwwzMwNT,https://api.spotify.com/v1/audio-analysis/0uRHot8ml8U8cYVwwzMwNT,186976,4
103,0.641,0.826,11,-3.69,1,0.223,0.0536,0.0,0.18,0.845,179.988,audio_features,3GpvoKKWZyTwgbLEM9RmWM,spotify:track:3GpvoKKWZyTwgbLEM9RmWM,https://api.spotify.com/v1/tracks/3GpvoKKWZyTwgbLEM9RmWM,https://api.spotify.com/v1/audio-analysis/3GpvoKKWZyTwgbLEM9RmWM,250837,4
104,0.841,0.902,7,-5.114,1,0.0308,0.534,0.000153,0.054,0.942,98.044,audio_features,3jxP1S0xXvPBry3scDZj6h,spotify:track:3jxP1S0xXvPBry3scDZj6h,https://api.spotify.com/v1/tracks/3jxP1S0xXvPBry3scDZj6h,https://api.spotify.com/v1/audio-analysis/3jxP1S0xXvPBry3scDZj6h,182973,4
105,0.771,0.852,8,-4.61,1,0.0406,0.336,1.81e-05,0.181,0.919,96.067,audio_features,6Bj9aK0jTMmjUp1y4Z7SVz,spotify:track:6Bj9aK0jTMmjUp1y4Z7SVz,https://api.spotify.com/v1/tracks/6Bj9aK0jTMmjUp1y4Z7SVz,https://api.spotify.com/v1/audio-analysis/6Bj9aK0jTMmjUp1y4Z7SVz,220813,4
106,0.644,0.895,8,-3.669,1,0.0469,0.172,0.0,0.285,0.887,169.98,audio_features,0EpFfFZpCuqYFzHvxOtrZS,spotify:track:0EpFfFZpCuqYFzHvxOtrZS,https://api.spotify.com/v1/tracks/0EpFfFZpCuqYFzHvxOtrZS,https://api.spotify.com/v1/audio-analysis/0EpFfFZpCuqYFzHvxOtrZS,252493,4
107,0.745,0.874,10,-3.466,0,0.0465,0.097,0.0,0.743,0.85,81.987,audio_features,7rDi4fIeHSM3KAUYAKYMMN,spotify:track:7rDi4fIeHSM3KAUYAKYMMN,https://api.spotify.com/v1/tracks/7rDi4fIeHSM3KAUYAKYMMN,https://api.spotify.com/v1/audio-analysis/7rDi4fIeHSM3KAUYAKYMMN,228000,4
108,0.669,0.902,7,-3.386,1,0.0334,0.0454,0.0,0.0937,0.94,104.971,audio_features,1zwH02KhFWC4wOtiZ1We1g,spotify:track:1zwH02KhFWC4wOtiZ1We1g,https://api.spotify.com/v1/tracks/1zwH02KhFWC4wOtiZ1We1g,https://api.spotify.com/v1/audio-analysis/1zwH02KhFWC4wOtiZ1We1g,208000,4
109,0.758,0.848,10,-6.664,1,0.057,0.0605,0.0,0.0807,0.885,113.973,audio_features,4PCVVIrUDldF5r7RXtOB5W,spotify:track:4PCVVIrUDldF5r7RXtOB5W,https://api.spotify.com/v1/tracks/4PCVVIrUDldF5r7RXtOB5W,https://api.spotify.com/v1/audio-analysis/4PCVVIrUDldF5r7RXtOB5W,160784,4
110,0.715,0.736,11,-6.276,0,0.0347,0.277,0.0,0.0996,0.76,99.871,audio_features,5TA9pPL5ATRFcyI9rRBMQ0,spotify:track:5TA9pPL5ATRFcyI9rRBMQ0,https://api.spotify.com/v1/tracks/5TA9pPL5ATRFcyI9rRBMQ0,https://api.spotify.com/v1/audio-analysis/5TA9pPL5ATRFcyI9rRBMQ0,175255,4
111,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,audio_features,7xHWNBFm6ObGEQPaUxHuKO,spotify:track:7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/tracks/7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/audio-analysis/7xHWNBFm6ObGEQPaUxHuKO,210227,4
112,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4
113,0.725,0.711,10,-4.544,1,0.0335,0.0821,0.0,0.0931,0.477,93.003,audio_features,5HABnFSYvl6mTmg8nSdzHa,spotify:track:5HABnFSYvl6mTmg8nSdzHa,https://api.spotify.com/v1/tracks/5HABnFSYvl6mTmg8nSdzHa,https://api.spotify.com/v1/audio-analysis/5HABnFSYvl6mTmg8nSdzHa,246653,4
114,0.849,0.759,9,-6.232,0,0.0304,0.0951,0.000121,0.127,0.948,110.983,audio_features,08WLghN4UZFMGN532uvako,spotify:track:08WLghN4UZFMGN532uvako,https://api.spotify.com/v1/tracks/08WLghN4UZFMGN532uvako,https://api.spotify.com/v1/audio-analysis/08WLghN4UZFMGN532uvako,206760,4
115,0.741,0.907,1,-3.418,0,0.0325,0.0901,0.0,0.214,0.912,109.973,audio_features,2zrcunkMh2pG74NKLQagf7,spotify:track:2zrcunkMh2pG74NKLQagf7,https://api.spotify.com/v1/tracks/2zrcunkMh2pG74NKLQagf7,https://api.spotify.com/v1/audio-analysis/2zrcunkMh2pG74NKLQagf7,215387,4
116,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,audio_features,3hB5DgAiMAQ4DzYbsMq1IT,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,https://api.spotify.com/v1/tracks/3hB5DgAiMAQ4DzYbsMq1IT,https://api.spotify.com/v1/audio-analysis/3hB5DgAiMAQ4DzYbsMq1IT,233720,4
117,0.683,0.592,1,-7.912,0,0.0419,0.098,0.0,0.0895,0.909,104.952,audio_features,6Ol4gn2vFyn4dckha1fGaN,spotify:track:6Ol4gn2vFyn4dckha1fGaN,https://api.spotify.com/v1/tracks/6Ol4gn2vFyn4dckha1fGaN,https://api.spotify.com/v1/audio-analysis/6Ol4gn2vFyn4dckha1fGaN,195800,4
118,0.825,0.792,9,-6.012,1,0.0666,0.0225,0.0,0.0536,0.914,119.994,audio_features,1v78qANb9b176fgEzR2eaW,spotify:track:1v78qANb9b176fgEzR2eaW,https://api.spotify.com/v1/tracks/1v78qANb9b176fgEzR2eaW,https://api.spotify.com/v1/audio-analysis/1v78qANb9b176fgEzR2eaW,179680,4
119,0.695,0.814,4,-5.35,1,0.0461,0.0571,8.53e-05,0.296,0.874,169.988,audio_features,2CkHE54EH44Qj945ynQRw7,spotify:track:2CkHE54EH44Qj945ynQRw7,https://api.spotify.com/v1/tracks/2CkHE54EH44Qj945ynQRw7,https://api.spotify.com/v1/audio-analysis/2CkHE54EH44Qj945ynQRw7,250467,4
120,0.727,0.906,0,-4.926,1,0.0393,0.0687,0.0,0.376,0.818,106.992,audio_features,0mX14Kpe4VTYmkqRgGslT5,spotify:track:0mX14Kpe4VTYmkqRgGslT5,https://api.spotify.com/v1/tracks/0mX14Kpe4VTYmkqRgGslT5,https://api.spotify.com/v1/audio-analysis/0mX14Kpe4VTYmkqRgGslT5,206760,4
121,0.709,0.79,1,-6.319,1,0.0511,0.569,0.0,0.128,0.781,97.105,audio_features,6LxbbZYulsV3tCZvKpJgSh,spotify:track:6LxbbZYulsV3tCZvKpJgSh,https://api.spotify.com/v1/tracks/6LxbbZYulsV3tCZvKpJgSh,https://api.spotify.com/v1/audio-analysis/6LxbbZYulsV3tCZvKpJgSh,210658,4
122,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160,4
123,0.72,0.933,9,-3.234,1,0.0904,0.205,0.0,0.172,0.581,104.099,audio_features,733ybNEEEXHYxfk8sK6MRO,spotify:track:733ybNEEEXHYxfk8sK6MRO,https://api.spotify.com/v1/tracks/733ybNEEEXHYxfk8sK6MRO,https://api.spotify.com/v1/audio-analysis/733ybNEEEXHYxfk8sK6MRO,255840,4
124,0.793,0.729,0,-4.77,0,0.0394,0.08,3.1e-05,0.317,0.488,121.972,audio_features,0tICYNayWWhH9GPeFrfjfD,spotify:track:0tICYNayWWhH9GPeFrfjfD,https://api.spotify.com/v1/tracks/0tICYNayWWhH9GPeFrfjfD,https://api.spotify.com/v1/audio-analysis/0tICYNayWWhH9GPeFrfjfD,195547,4
125,0.767,0.901,2,-1.975,1,0.0862,0.319,0.0,0.172,0.751,94.023,audio_features,5EHRc2WJASyZg3alJqsbqU,spotify:track:5EHRc2WJASyZg3alJqsbqU,https://api.spotify.com/v1/tracks/5EHRc2WJASyZg3alJqsbqU,https://api.spotify.com/v1/audio-analysis/5EHRc2WJASyZg3alJqsbqU,161239,4
126,0.709,0.819,8,-5.82,0,0.0559,0.127,0.0,0.0672,0.897,104.969,audio_features,11aJTEmPwKKoKRTpsudE1H,spotify:track:11aJTEmPwKKoKRTpsudE1H,https://api.spotify.com/v1/tracks/11aJTEmPwKKoKRTpsudE1H,https://api.spotify.com/v1/audio-analysis/11aJTEmPwKKoKRTpsudE1H,166507,4
127,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,69bp2EbF7Q2rqc5N3ylezZ,spotify:track:69bp2EbF7Q2rqc5N3ylezZ,https://api.spotify.com/v1/tracks/69bp2EbF7Q2rqc5N3ylezZ,https://api.spotify.com/v1/audio-analysis/69bp2EbF7Q2rqc5N3ylezZ,200787,4
128,0.69,0.81,11,-4.2,0,0.042,0.211,0.0,0.147,0.891,142.351,audio_features,6lip7aGS7oXloGk1XFCqWH,spotify:track:6lip7aGS7oXloGk1XFCqWH,https://api.spotify.com/v1/tracks/6lip7aGS7oXloGk1XFCqWH,https://api.spotify.com/v1/audio-analysis/6lip7aGS7oXloGk1XFCqWH,139500,3
129,0.773,0.85,0,-6.338,1,0.186,0.185,0.0,0.0821,0.908,91.8,audio_features,0mDYDLR1KToBR4plxAj4O4,spotify:track:0mDYDLR1KToBR4plxAj4O4,https://api.spotify.com/v1/tracks/0mDYDLR1KToBR4plxAj4O4,https://api.spotify.com/v1/audio-analysis/0mDYDLR1KToBR4plxAj4O4,190225,4
130,0.766,0.548,11,-4.756,1,0.0404,0.0333,0.0,0.253,0.791,95.983,audio_features,74onbSJ49kgKFGrwUwY9oC,spotify:track:74onbSJ49kgKFGrwUwY9oC,https://api.spotify.com/v1/tracks/74onbSJ49kgKFGrwUwY9oC,https://api.spotify.com/v1/audio-analysis/74onbSJ49kgKFGrwUwY9oC,134217,4
131,0.793,0.853,1,-3.655,1,0.0477,0.0937,0.0,0.085,0.906,164.022,audio_features,1BygxKyZjq2xjQiFMkSFGp,spotify:track:1BygxKyZjq2xjQiFMkSFGp,https://api.spotify.com/v1/tracks/1BygxKyZjq2xjQiFMkSFGp,https://api.spotify.com/v1/audio-analysis/1BygxKyZjq2xjQiFMkSFGp,240320,4
132,0.676,0.708,9,-6.989,1,0.225,0.00251,0.000134,0.0515,0.435,100.025,audio_features,5dH7o4TP3HYLvCjo4QAhhv,spotify:track:5dH7o4TP3HYLvCjo4QAhhv,https://api.spotify.com/v1/tracks/5dH7o4TP3HYLvCjo4QAhhv,https://api.spotify.com/v1/audio-analysis/5dH7o4TP3HYLvCjo4QAhhv,206400,4
133,0.639,0.869,11,-4.024,1,0.147,0.27,0.0,0.0802,0.767,169.801,audio_features,5q2JbCNi4FcnglgPfxcV65,spotify:track:5q2JbCNi4FcnglgPfxcV65,https://api.spotify.com/v1/tracks/5q2JbCNi4FcnglgPfxcV65,https://api.spotify.com/v1/audio-analysis/5q2JbCNi4FcnglgPfxcV65,307910,4
134,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4
135,0.614,0.702,0,-10.145,1,0.0316,0.0759,0.0,0.297,0.851,147.98,audio_features,6jDx3MNG0yJdrvEBZohKBE,spotify:track:6jDx3MNG0yJdrvEBZohKBE,https://api.spotify.com/v1/tracks/6jDx3MNG0yJdrvEBZohKBE,https://api.spotify.com/v1/audio-analysis/6jDx3MNG0yJdrvEBZohKBE,354627,4
136,0.869,0.691,7,-6.872,1,0.192,0.12,0.0,0.102,0.875,95.019,audio_features,501PoxE6Qti2ekECimQeXK,spotify:track:501PoxE6Qti2ekECimQeXK,https://api.spotify.com/v1/tracks/501PoxE6Qti2ekECimQeXK,https://api.spotify.com/v1/audio-analysis/501PoxE6Qti2ekECimQeXK,249800,4
137,0.707,0.883,0,-4.281,1,0.0602,0.0707,0.0,0.23,0.541,106.031,audio_features,7aV2mflaASUmGhCErm7kBO,spotify:track:7aV2mflaASUmGhCErm7kBO,https://api.spotify.com/v1/tracks/7aV2mflaASUmGhCErm7kBO,https://api.spotify.com/v1/audio-analysis/7aV2mflaASUmGhCErm7kBO,167038,4
138,0.778,0.813,5,-6.486,1,0.0304,0.371,8.16e-05,0.148,0.962,140.031,audio_features,3XmpHN0jwCV1unk8ygs1Ku,spotify:track:3XmpHN0jwCV1unk8ygs1Ku,https://api.spotify.com/v1/tracks/3XmpHN0jwCV1unk8ygs1Ku,https://api.spotify.com/v1/audio-analysis/3XmpHN0jwCV1unk8ygs1Ku,238533,4
139,0.723,0.929,9,-3.022,0,0.106,0.119,0.0,0.171,0.812,92.964,audio_features,4VXejnj5WgM6H72ct2fSgQ,spotify:track:4VXejnj5WgM6H72ct2fSgQ,https://api.spotify.com/v1/tracks/4VXejnj5WgM6H72ct2fSgQ,https://api.spotify.com/v1/audio-analysis/4VXejnj5WgM6H72ct2fSgQ,177799,4
140,0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.028,audio_features,1OAiWI2oPmglaOiv9fdioU,spotify:track:1OAiWI2oPmglaOiv9fdioU,https://api.spotify.com/v1/tracks/1OAiWI2oPmglaOiv9fdioU,https://api.spotify.com/v1/audio-analysis/1OAiWI2oPmglaOiv9fdioU,212647,4
141,0.745,0.875,0,-4.231,1,0.0444,0.0659,1.5e-06,0.366,0.728,88.007,audio_features,35OC6rMxa8lJi8eDiUVShS,spotify:track:35OC6rMxa8lJi8eDiUVShS,https://api.spotify.com/v1/tracks/35OC6rMxa8lJi8eDiUVShS,https://api.spotify.com/v1/audio-analysis/35OC6rMxa8lJi8eDiUVShS,237291,4
142,0.77,0.612,9,-7.755,0,0.086,0.0789,0.0,0.153,0.63,90.02,audio_features,7cIkMEpDhT7Vpw1FHOQqKC,spotify:track:7cIkMEpDhT7Vpw1FHOQqKC,https://api.spotify.com/v1/tracks/7cIkMEpDhT7Vpw1FHOQqKC,https://api.spotify.com/v1/audio-analysis/7cIkMEpDhT7Vpw1FHOQqKC,212161,4
143,0.74,0.768,2,-5.037,0,0.0603,0.199,0.0,0.0832,0.867,164.145,audio_features,68drjp77R32xEkzP1vxlF6,spotify:track:68drjp77R32xEkzP1vxlF6,https://api.spotify.com/v1/tracks/68drjp77R32xEkzP1vxlF6,https://api.spotify.com/v1/audio-analysis/68drjp77R32xEkzP1vxlF6,203933,4
144,0.806,0.82,7,-4.304,0,0.0617,0.449,1.97e-05,0.117,0.845,94.985,audio_features,1PGENMzwUy16wlpZiuLS65,spotify:track:1PGENMzwUy16wlpZiuLS65,https://api.spotify.com/v1/tracks/1PGENMzwUy16wlpZiuLS65,https://api.spotify.com/v1/audio-analysis/1PGENMzwUy16wlpZiuLS65,194933,4
145,0.648,0.833,2,-5.42,1,0.0301,0.104,0.0,0.39,0.91,141.918,audio_features,7IUFDlflcQjHNxg8H0us34,spotify:track:7IUFDlflcQjHNxg8H0us34,https://api.spotify.com/v1/tracks/7IUFDlflcQjHNxg8H0us34,https://api.spotify.com/v1/audio-analysis/7IUFDlflcQjHNxg8H0us34,177493,4
146,0.549,0.645,10,-5.156,0,0.148,0.0959,0.0,0.271,0.909,200.174,audio_features,1EK5Sm4E09P1lcdyKsygoV,spotify:track:1EK5Sm4E09P1lcdyKsygoV,https://api.spotify.com/v1/tracks/1EK5Sm4E09P1lcdyKsygoV,https://api.spotify.com/v1/audio-analysis/1EK5Sm4E09P1lcdyKsygoV,160575,4
147,0.51,0.942,9,-5.426,0,0.0939,0.155,0.0,0.822,0.818,158.372,audio_features,5wG4J1UECH0c42YhMhSkcS,spotify:track:5wG4J1UECH0c42YhMhSkcS,https://api.spotify.com/v1/tracks/5wG4J1UECH0c42YhMhSkcS,https://api.spotify.com/v1/audio-analysis/5wG4J1UECH0c42YhMhSkcS,302800,4
148,0.812,0.751,2,-4.855,1,0.0473,0.139,0.0,0.357,0.904,87.985,audio_features,5L4iwTXzuuWcV0m0sEDrgj,spotify:track:5L4iwTXzuuWcV0m0sEDrgj,https://api.spotify.com/v1/tracks/5L4iwTXzuuWcV0m0sEDrgj,https://api.spotify.com/v1/audio-analysis/5L4iwTXzuuWcV0m0sEDrgj,178464,4
149,0.767,0.702,4,-5.952,0,0.0316,0.157,9.07e-05,0.0633,0.869,104.619,audio_features,3YCcsuRdJArE4rsAG5V3sW,spotify:track:3YCcsuRdJArE4rsAG5V3sW,https://api.spotify.com/v1/tracks/3YCcsuRdJArE4rsAG5V3sW,https://api.spotify.com/v1/audio-analysis/3YCcsuRdJArE4rsAG5V3sW,250760,4
